assessmentId,internalTaxonId,scientificName,redlistCategory,redlistCriteria,yearPublished,assessmentDate,criteriaVersion,language,rationale,habitat,threats,population,populationTrend,range,useTrade,systems,conservationActions,realm,yearLastSeen,possiblyExtinct,possiblyExtinctInTheWild,scopes
3325725,12144,Litoria brevipalmata,Endangered,"B2ab(iii,iv,v)",2004,2004-04-30 00:00:00 UTC,3.1,English,"Listed as Endangered because its Area of Occupancy is probably less than 500km2, its distribution is severely fragmented, and there is a continuing decline in the number of locations, the number of mature individuals, and in the extent and quality of its habitat.","It inhabits the leaf-litter and low vegetation of forests and prefers wetter forest types in the southern half of its range, but extends also into open and drier forests in north-east New South Wales and south-east Queensland (Lemckert <em>et al.</em> 2006). It breeds after heavy rains anywhere from September to May (spring to autumn in the southern hemisphere), preferring larger temporary pools, and flooded areas for breeding (Lemckert and Slatyer 2002). Eggs (about 500-600) are laid in loose clumps among waterweed. The larvae are free swimming.","Recently, the development of an extensive highway system and rapidly expanding coastal lowland development has increased threats to this species. Several populations have been directly affected by road construction and fragmentation by roads and housing is probably significantly restricting movements between populations.","It has decreased at Ourimbah on the central coast of New South Wales, but elsewhere there have been no reports of declines or disappearances. It is still found throughout the Ourimbah Valley. Additional populations have been found in Queensland as a result of increased surveying. It is listed as rare in Queensland and New South Wales.",Decreasing,"This Australian endemic occurs from Cordalba State Forest in south-east Queensland south to Ourimbah, approximately 100km north of Sydney in New South Wales. The Darkes Forest records are erroneous. They have been recorded from sea level up to at least 150m asl, and possibly a little higher. The area of occupancy is thought to be less than 500km².",,Terrestrial|Freshwater (=Inland waters),"Protection of breeding sites in state forests, national parks and other conservation parks and reserves is in place. However, a management plan for the conservation of this species is needed.",Australasian,,false,false,Global
4201279,135786,Bokermannohyla oxente,Least Concern,,2008,2008-01-01 00:00:00 UTC,3.1,English,"Listed as Least Concern in view of its likely wide distribution, occurrence in an area where its habitats are not significantly threatened, presumed large population, and because it is unlikely to be declining fast enough to qualify for listing in a more threatened category.","Both adults and juveniles of B. oxente are nocturnal, living close to permanent streams with clear or brownish red water, bordered by riparian vegetation. Reproduction is prolonged; males call throughout the year. Males apparently are territorial, remaining far from each other (10–20 m), and apparently defend their territory only by acoustic signals; combats between males were never observed. Males generally call while perched on bushes and trees at the margins of the streams, but some of them were found calling on rocks or in rock crevices. Calling activity begins at sunset and can extend through the night. Females and juveniles were observed on rocks of the stream bed (Lugli and Haddad, 2006).<br/><br/>Egg clutches are deposited on the rocky bottoms of stream backwaters. One clutch contained 313 eggs (oviposition observed in situ); an egg clutch obtained in an aquarium contained 296 eggs. Eggs are pigmented, with diameter range of 1.4–1.9 mm, enveloped by individual gelatinous capsules. Tadpoles in different developmental stages and recently metamorphosed froglets were found throughout the year. Tadpoles are diurnal and nocturnal, beginning the activity at the hotter hours of the day, and remaining active all night. They were found on the rocky botton of streams and mostly remain in backwaters with slow or no current, avoiding areas of fast flow (Lugli and Haddad, 2006).",No major threats are known for this species.,No population status information is available for this species.,Unknown,"Bokermannohyla oxente is known from the Municipalities of Lençois, Andaraí, Mucugé, and Palmeiras, all from the Serra do Sincorá in the central part of the Chapada Diamantina, and also from the Municipality of Rio de Contas, south<br/>of Chapada Diamantina, north of the Espinhaço mountain range, Bahia, in northeastern Brazil. It can also be found in the Municipalities of Utinga and Bonito, in the northeastern area of the Chapada Diamantina, Brazil. All localities reported<br/>are approximately between 500 and 1300 m elevation. Georeference coordinates of the municipalities are: Lençois, 12 33 47 S and 41 23 24 W; Palmeiras, 12 31 44 S and 41 33 32 W; Mucugé, 13 00 19 S and 41 22 15 W; Rio de Contas 13 34 44 S and 41 48 41 W (Lugli and Haddad, 2006).",,Terrestrial|Freshwater (=Inland waters),No conservation measures are known for this species.,Neotropical,,false,false,Global
4269513,136288,Myotis hajastanicus,Critically Endangered,D,2008,2008-06-30 00:00:00 UTC,3.1,English,The species is only known from a very restricted area. There are no records since 1980s despite two surveys. The species might be extinct. Assessed as Critically Endangered (CR); further surveys are urgently required to determine whether the species persists.,"Only females have been found. Unknown, habitats may be similar to <em>M. aurascens</em>, including forest, scrub and roosts in underground sites.","Unknown, destruction of roost sites might be threat to the population.","Population size unknown, the species is known only from five sites, probably of records from nursery colonies (no male individuals have yet been recorded). There are no proved records since 1980s. There have been 2 surveys, although effort was only three days in one case, a second survey in 2003 specifically for this bat did not find the species (K. Tsytsulina pers. comm. 2008) - it might be extinct. Only thirty specimens are in museum collections.",Unknown,"Rare species, endemic of the basin of the Sevan Lake, Armenia (ca. 4000 sq. km, above 1800 m a.s.l.).",,Terrestrial,"Poorly known species with very restricted range and which requires legal protection and a conservation management plan. Research on status, ecology, threats and conservation measures is needed. Public awareness campaigns may also be valuable.",Palearctic,,false,false,Global
6179811,166127,Silurus meridionalis,Least Concern,,2011,2011-01-21 00:00:00 UTC,3.1,English,"Recorded from the Yangtze River (Chang Jiang and tributary), the Pearl River (Bei Jiang), and the Min Jiang (Fujian Province) in southeastern China. The species is impacted by overfishing and other threats, but at present it is assessed as Least Concern as the decline is not thought to be close to qualifying for a threatened category. However, the population should be monitored and the species reassessed if known threats have a greater impact than currently understood.","Found in rivers, moves within the river to spawning grounds. Carnivorous and hunts at night. Spawns from April to June in torrents (rapids) in sand and gravel. Lays sticky eggs.<span>",Overfishing and aquatic environment deterioration are a major threats factors. Changes to flow regimes as a result of dam construction would impact the species.,Decreasing in the wild. L<span>arvae are propagated artificially for cultivation.,Decreasing,"Recorded from the Yangtze River (Chang Jiang, and its tributary, the Xiang Jiang), the Pearl River (Bei Jiang) and the Min Jiang (Fujian Province) in southeastern China.",It is an important economic species. It has been cultured in China.,Freshwater (=Inland waters),"Research into populations trends, distribution, and threats is needed. The species is captive bred for aquaculture.",Indomalayan,,false,false,Global
6218468,166482,Devario horai,Endangered,B2ab(iii),2010,2010-01-23 00:00:00 UTC,3.1,English,"Known  only from original description in 1983. More research needed to determine its real distribution and population  structure. Whilst  the species is recorded from a protected area, there is clear evidence  of threats in the surrounding area, including siltation caused by  deforestation, which will&#160;directly&#160;impact the habitat of the species.  Based on the available information on restricted distribution of less than 5000 km<sup>2</sup> range and  threats to the habitat, this species is assessed as Endangered.&#160; Further recent surveys in the type locality and  surrounding areas has not yielded this species (Tamang <span style=""font-style: italic;"">et al.</span> 2007, Bagra <span style=""font-style: italic;"">et al.</span> 2009), which could mean that  the species may potentially be extinct.&#160; <br/><br/><p> </p>",<p>The species is found in hillstreams. </p>,"<p>The species might suffer from habitat loss caused by siltation, and other human activities.<br/></p>","<p>Since 1983, no record of occurence has been reported, more research is needed.<br/></p>",Decreasing,"The species is known only from Namdapha River, Tirap District, Arunachal Pradesh in India.",No information available on use or trade in this species.,Freshwater (=Inland waters),"<p>Although the species was collected from Namdapha National Park, it may occur outside the protected area.<br/></p>",Indomalayan,,false,false,Global
6221188,166495,Barilius barila,Least Concern,,2010,2010-01-22 00:00:00 UTC,3.1,English,<p><em>Barilius barila</em> is a widely distributed species with no major widespread threats. It is assessed as Least Concern.<br/></p>,"<span class=""sheader5""><span style=""font-style: italic;"">Barilius barila</span> is found to inhabit large hill streams and shallow clear rivers along  foot hills in a&#160;<span>benthopelagic environmemt.</span>",<p>Over exploitation can be considered as a threat to this species. It is also an ornamental and game fish.<br/></p>,<p>Catch per unit effort (CPUE) in Nepal is more than 11 (Jha 2009).<br/></p>,Unknown,"The species is widely distributed. It has been recorded from Ganga-Brahmaputra drainage to Yunnan, China through Myanmar.","This species which attains a length of 12 cm. is a fairly common species. Along with other small species of&#160; <span style=""font-style: italic;"">Barilius</span>, it is used by fishermen as a bait on hooks for other bigger and commercially important fishes. It is also a game and ornamental fish.",Freshwater (=Inland waters),"<p>The species is not known from any protected areas. But there is a need for improved habitat protection at sites where this species is known to occur. Further survey work is needed to determine whether or not this species is experiencing a decline, or is undergoing natural population fluctuations.</p>",Indomalayan,,false,false,Global
6225371,166511,Parambassis lala,Near Threatened,,2010,2010-03-16 00:00:00 UTC,3.1,English,"<span style=""font-style: italic;"">Parambassis lala</span> is a widely distributed species reported from India (Orissa, Tripura, Assam, Bengal and Bihar) and Myanmar. The level of harvest for the ornamental fish trade, which is thought to be a threat to the species, should be monitored for population decline. Until more information in empirical values of declines is available, the species is assessed as Near Threatened as it is declining in most regions of if its occurrence both due to overexploitation and conversion of wetlands.","Inhabits ponds, ditches and pools; perhaps also brackish waters (Talwar and Jhingran 1991).",<p>This fish is over-exploited for the ornamental fish trade. &#160;Wetlands are also under threat from draining and development activities.<br/></p>,<p>The level of collection within India is considered a potential threat as population levels have declined due to wetland loss and over-exploitation. The species is also harvested by lower income groups as a subsistence food.</p>,Decreasing,"<p><em>Parambassis lala </em>is known from the lowlands of the Ganges-Brahmaputra and Mahanadi basins in <st1:country-region w:st=""on"">India</st1:country-region> and the Irrawaddy basin in <st1:country-region w:st=""on""><st1:place w:st=""on"">Myanmar</st1:place></st1:country-region> (Roberts 1994). &#160;It is very common in Assam.<br/></p>",This translucent little fish is prized highly as an aquarium fish as it is a fascinating fish that resembles a bit of crystal moving about in the aquarium (Talwar and Jhingran 1991). &#160;The level of collection within India is considered a potential threat as populations levels have declined due to wetland loss and over-exploitation. &#160; The secies is also harvested by lower income groups as a substistance food.,Freshwater (=Inland waters),<p>Further research is required into the impacts of the collection for the aquarium trade.<br/></p>,Indomalayan,,false,false,Global
6231507,166535,Schistura beavani,Least Concern,,2010,2010-01-21 00:00:00 UTC,3.1,English,"<em>Schistura beavani</em> is a very widely distributed species in the upper Ganges River system all along the northern parts of the terai in India and Nepal. Since there are no major threats identified affecting the species, it is assessed as Least Concern.",This is a species of hill stream fast-flowing rivers dwelling at the sandy gravelly bottom.,"At least in some parts of its range, this species faces threats from habitat loss caused by natural calamities and human interferences.",Information on population and trends is not available.,Unknown,"This is a fairly widely distributed species occurring predominantly in the Ganges River drainage in Indian Himalaya in Tehri, Pauri, Uttarkashi, Chamoli, Nainital, Almora, Pithoragarh in Uttar Pradesh; North Bengal; and Nepal. Reports of its occurrence in Pakistan, Myanmar&#160;and parts of the Brahmaputra River drainage in&#160;Garo Hills in Meghalaya&#160;need to be verified.",This is in ornamental fish trade.,Freshwater (=Inland waters),"Distribution and life history studies and impacts of potential threats on the species are needed. The populations in Myanmar, Pakistan and Meghalaya in India need to be verified taxonomically.",Indomalayan,,false,false,Global
6239301,166574,Schistura sikmaiensis,Least Concern,,2010,2010-01-21 00:00:00 UTC,3.1,English,"<span style=""font-style: italic;"">Schistura sikmaiensis</span> is reported from the Chindwin-Irrawady basin of  Manipur, India and Myanmar. However, as they are found only in the upper  reaches (torrential hill streams) and not in the middle and lower part  of the rivers, they may be considered fragmented.&#160;At present the species is assessed as Least Concern at present; however, further information on threats to the species and its distribution is required, and confirmation of the taxonomic status of its two known populations is needed.","The species inhabit streams with gravelly bottoms; a benthic species found in cool, fast-flowing waters.","Pallel, type locality of the species is polluted and there is no trace of the species. Similar is the situation where the species was distributed in the past (in Manipur).","No information available. However, the type locality, Sikmai stream at Pallel (Manipur) is polluted due to human population increase. The town has become a commercial centre. Collections in the past few years show that the species is not there; although some specimens were collected in the 1980s, it has not been collected in the last 20 years from different localities in the Chindwin basin (W. Vishwanath&#160;<span style=""font-style: italic;"">pers. comm</span>.).",Unknown,"This species is reported distributed in the Chindwin-Irrawady basin of Manipur, India and Myanmar. However, as they are found only in the upper reaches (torrential hill streams) and not in the middle and lower part of the rivers, they may be considered fragmented. Neotype designated by Kottelat's (1990) was also from Rehndal's material collected long ago. &#160;This species is also reported from southwestern Yunnan and in Burma in the vicinity of Myitkyina and Putao, Assam,&#160;Meghalaya, Tripura, Nagaland&#160;in India (Yazdani 1977; &#160;Menon 1987).",This species attains a length of 7.0cm SL; of no interest to fisheries.,Freshwater (=Inland waters),"Further information on the species distribution and threats is required, and the taxonomic status of the two known populations confirmed.",Indomalayan,,false,false,Global
6250565,166629,Garra gravelyi,Near Threatened,,2010,2010-02-17 00:00:00 UTC,3.1,English,<p><em>Garra gravelyi </em>is known only from six locations in <st1:place><st1:placename></st1:placename><st1:placetype></st1:placetype></st1:place><st1:state><st1:place></st1:place></st1:state><st1:country-region><st1:place>Myanmar and India and distribution is severely fragmented and affected by human activities. </st1:place></st1:country-region>Since the species does not qualify for a threatened category it is listed as Near Threatened.</p>,<p>The species occurs in fast flowing hill streams and lakes.<br/></p>,"<p>    </p><p>The Lokchou, Litan and Chakpi streams in Manipur and Inle lake, from where the species was reported are disturbed by various anthropogenic activities.<strong></strong></p>  <p></p>","<p>No information available. Further survey work is needed to determine whether or not this species is experiencing a decline, or is undergoing&#160;natural population fluctuations.      </p>",Unknown,"<span style=""font-style: italic;"">Garra gravelyi</span> is known from southern Shan States of Myanmar and Manipur (Chindwin basin), and Mizoram, in northeastern India. Vishwanath and Tombi Singh (1987) reported the fish for the first time from Chindwin River basin of Manipur in northeastern India. They remarked that distribution of the fish in Manipur may be due to the water connection between the Myanmar and Manipur through the Chindwin drainage. The report of <em>Garra gravelyi</em> from&#160;<st1:place><st1:placename>Tuirini</st1:placename> <st1:placetype>River</st1:placetype></st1:place> (<st1:place><st1:placename>Barak-Brahmaputra</st1:placename> <st1:placetype>River   basin</st1:placetype></st1:place>) in Mizoram in northeastern <st1:country-region><st1:place>India</st1:place></st1:country-region> by Kar and Sen (2007) needs further confirmation on the identity of the specimens.    <p><em></em></p>",This species attains a length of about 12 cm; of no interest to commercial fisheries (Talwar and Jhingran 1991).,Freshwater (=Inland waters),"<p>  Further survey work is needed to determine whether or not this species is experienciong a decline, or is undergoing natural population fluctuations.</p>",Indomalayan,,false,false,Global
6251159,166631,Barilius dogarsinghi,Vulnerable,B1ab(iii),2010,2010-01-22 00:00:00 UTC,3.1,English,"<p><em>Barillius dogarsinghi</em> is not very common and it is affected by several threats such as damming, logging, overexploitation, and harvesting which are causing habitat decline and degradation. Its extent of occurrence is about 13,000 km<sup>2</sup> and it is restricted to five locations. It is therefore assessed as Vulnerable.</p>",<p>It is a hillstream species which inhabits rocky streams.<br/></p>,"<p>Since the species is a hill stream fish, it may be affected by habitat degradation caused by certain human activities like damming, logging, overexploitation, and harvesting.<br/></p>",<p>This species is not very common throughout its range.<br/></p>,Unknown,"<span style=""font-style: italic;"">Barilius dogarsinghi</span> is found in Chindwin drainage of Manipur and Nagaland (Ao <span style=""font-style: italic;"">et al.</span> 2008) in India. It may also occur in the neighbouring parts of Myanmar. &#160;The range of the species is estimated to be less than 15,000 km<sup>2</sup>.","This species which attains a length of 8.5 cm, is of no interest to fisheries on a wide scale. However it is found to used as a good food fish by the local people. It has also ornamental value (Ao <span style=""font-style: italic;"">et al.</span> 2008).",Freshwater (=Inland waters),"<p>The species is not known from any protected areas, and clearly there is a need for improved habitat protection at sites where this species is known to occur. Further survey work is needed to determine whether or not this species is experiencing a decline, or is undergoing natural population fluctuations.</p>",Indomalayan,,false,false,Global
6253629,166643,Schistura kangjupkhulensis,Endangered,"A3c+4ac; B2ab(iii,iv,v)",2010,2010-01-21 00:00:00 UTC,3.1,English,"<span style=""font-style: italic;"">Schistura kangjupkhulensis</span> is restricted in its range; since it is found only in the upper reaches of the hill stream, the area of occupancy is not more than 500 km². The known locations are under threat from damming and poisoning, and are fragmented. The species is predicted to undergo a decline of more than 50% in the next 10 years due to damming in its range. The species is hence assessed as Endangered based on restricted area and population declines. <span style=""background-color: yellow;""><br/></span>","<span class=""sheader51""><span style=""font-style: italic;"">Schistura kangjupkhulensis</span> is found to inhabit<span class=""sheader51""> <span class=""sheader51"">shallow, swift streams with gravelly bottom</span>","Destructive fishing methods and human interference like water abstraction, damming and poisoning are the threat to this species which cause the mass destruction of the species. Construction of Singda dam for water supply and irrigation has disturbed its type locality: Kanjupkhul. Similar dams have also been constructed in other areas where the species is distributed.",The species is very rare. There is an inferred decreasing trend in the population due to the threats to its habitat and distribution. Due to some dams and other proposed construction of dams in the species range it is predicted that the species is undergoing a decline and will undergo more than 50% decline in the next 10 years.,Decreasing,"<span style=""font-style: italic;"">Schistura kangjupkhulensis</span> is distributed in Chindwin Basin, Manipur; India. The record of this species from the Brahmaputra basin in Nagaland (Ao <span style=""font-style: italic;"">et al</span> 2008) is doubtful. Occurs upper reaches of Tizu, Imphal and Nambul rivers only.","The species, because of small size and restricted distribution in the  wild may not be of fishery value but it is a potential ornamental fish.",Freshwater (=Inland waters),"<p>The species is not known from any protected areas, and clearly there is a need for improved habitat protection at sites where this species is known to occur. Further survey work is needed to determine whether or not this species is experiencing a decline, or is undergoing natural population fluctuations.</p>",Indomalayan,,false,false,Global
6468446,168245,Paracanthocobitis rubidipinnis,Least Concern,,2010,2010-01-22 00:00:00 UTC,3.1,English,<p>    </p><p><em>Acanthocobitis rubidipinnis </em>is a widely distributed species throughout Myanmar with no major widespread threats affecting its population. &#160;It is therefore assessed as Least Concern.</p>  <p></p>,Hill stream fish dwelling in streams with colourful pebbles on the bottom.,It may be threatened by habitat destruction due to human interference.,It has a widespread distribution and is fairly common throughout its range.,Unknown,"<span style=""font-style: italic;"">Acanthocobitis rubidipinnis</span> occurs in several regions of Myanmar.",The species with a maximum length of 8 cm. It has minor fishery value. However it may be of used as ornamental fish because of its beautiful colouration.,Freshwater (=Inland waters),"<p>Further survey work is needed to determine whether or not this species is experiencing a decline, or is undergoing natural population fluctuations.</p>",Indomalayan,,false,false,Global
6477165,168299,Bangana devdevi,Least Concern,,2010,2010-01-22 00:00:00 UTC,3.1,English,<em>Bangana devdevi</em> is widely distributed and no major widespread have been recorded. It is therefore assessed as Least Concern.,"<span style=""font-style: italic;"">Bangana devde</span><em>vi</em> is found in benthopelagic environment.",The area where this species occurs may be affected by dam construction and other human activities which lead to habitat destruction and degradation.,No information available although it is common throughout its range.,Unknown,"<span style=""font-style: italic;"">Bangana devdevi</span> is distributed in Manipur (India), Myanmar and Thailand.",The species grows to a length of 30 cm. It is having good food value. However it is restricted to capture fisheries. Now it rarely comes to the market because of low catch. Catches are used for local consumption only (W. Vishwanath <em>pers. comm</em>. 2010).,Freshwater (=Inland waters),"Further survey work is needed to determine whether or not this species is experiencing a decline, or is undergoing natural population fluctuations.",Indomalayan,,false,false,Global
6477390,168300,Bangana diplostoma,Least Concern,,2010,2010-01-22 00:00:00 UTC,3.1,English,"<em>Bangana diplostoma</em> is common throughout its range and although it may be exposed to several threats, further research is recommended to confirm population trends and the effects of current threats. It is assessed as Least Concern.",The species is a freshwater stream fishes found to inhabit in a benthopelagic environment.,The species may be exposed to many threats caused by change in environmental condition.,The species is found to be rare in the upper Jhelum River. It is found at a  higher altitude than is otherwise common for <em>Bangana</em> species. It is  abundant but migratory. Current Kashmir Valley population is a captive  remnant of a much larger migrating population. The population frequency  is low in Jhelum due to stronger initial reaction to changes in the  environmental condition.,Unknown,The species is distributed in Pakistan and India,The information regarding the trade of this species is not known so far.,Freshwater (=Inland waters),"Further survey work is needed to determine whether or not this species is experiencing a decline, or is undergoing natural population fluctuations.",Indomalayan,,false,false,Global
6477827,168302,Barilius lairokensis,Near Threatened,,2010,2010-01-22 00:00:00 UTC,3.1,English,"<em>Barilius lairokensis</em> has only been recorded from a single location in Moreh in Manipur, which is now a booming township. The species' habitat is under severe threat from development activities resulting in decline in habitat quality, however the species has not been seen since its first description, and further information is required on the species distribution and at present it is assessed as Near Threatened based on currently known threats and a likely limited distribution..<br/><br/>Further studies to understand its distribution, biology, threats, and impact of threats are required.",Most of the specimens have been collected from streams.,The species may suffer from habitat destruction caused by siltation due to deforestation.,More research is needed to investigate the population structure and distribution.,Unknown,"The species has only been recorded from Lairok Maru, Moreh, Chandel District, Manipur, India. The Extent of Occurrence is estimated at 4,800-5,000 km<sup>2</sup>, based on the area of the river sub-basin that it has been recorded in.",No information available.,Freshwater (=Inland waters),Further survey work is needed to determine whether or not this species is experiencing a decline in the wild after detailed surveys and studies on its biology.,Indomalayan,,false,false,Global
6478042,168303,Barilius ngawa,Vulnerable,B1ab(iii); D2,2010,2010-01-22 00:00:00 UTC,3.1,English,"<p><em>Barillius ngawa</em> is known only from original description. More research needed to determine its real distribution and population structure. Its range is estimated to be under 10,000 km<sup>2</sup> based on inferred available habitat and due to overexploitation and loss of habitat and habitat quality, the species is assessed as Vulnerable. &#160;If further studies reveal a more restricted distribution, the species will have to be reassessed.</p>","Most of the specimens are collected from the rivers which is mostly shallow, but there are rocky pools where the depth exceeds 3.5 m. The river has a luxuriant growth of shrubs, trees and bamboos on both banks, and paddy fields wherever there is human habitation.",The species is overexploited for consumption.,There is no information on the population and its trends for this species.,Decreasing,"The species is known only from Sherou River, (tributary of Manipur River), south of Imphal, Chindwin drainage, Manipur, India. &#160;The range of this species is estimated to be less than 10,000 km<sup>2</sup>.",They are found to be locally used as good food fish.,Freshwater (=Inland waters),"<span style=""font-style: italic;"">   <p>More research about distribution and biology of this species is needed, as there is insufficient information available.&#160; Potential threats to this species also need to be identified.</span></p>",Indomalayan,,false,false,Global
6479756,168342,Badis tuivaiei,Endangered,"B1ab(ii,iii)+2ab(ii,iii)",2010,2010-03-09 00:00:00 UTC,3.1,English,"<em>Badis tuivaiei</em> is reported from Manipur from Tuivai and Irang rivers, in India. &#160;The Tuivai Multpurpose Dam project will start construction in 2010 on the Manipur-Mizoram border 500 m downstream of the confluence of Tuivai&#160; River with the Barak River and will severely impact upon the two known populations. The species has a restricted range estimated at c.4500 km<sup>2</sup>, and area at 400-500km<sup>2</sup>. The species is therefore assessed as Endangered.",<p> It inhabits clear water montane streams and also lentic water bodies during summer; it is unlikley to be present in lowland rivers where the water is muddy. It feeds on small invertebrates and some plankton. </p>,Most of the areas are extensively fished and is also subject to deforestation. The Tuivai Multpurpose Dam project will start construction in 2010 on the Manipur-Mizoram border 500 m downstream of the confluence of Tuivai&#160; River with the Barak River and will severely impact upon the two known populations.,Currently population size is unknown.,Unknown,"<em>Badis tuivaiei</em> is reported from Manipur from Tuivai and Irang rivers, in India. The species has a very restricted range of less than 5,000 km² and the area of occupancy is estimated to be less than 500 km²<sup>.</sup>",The species is extensively fished for subsistence.,Freshwater (=Inland waters),The impact of the Tuvai Dam on the species known range needs to be urgently investigated.,Indomalayan,,false,false,Global
6485750,168401,Schistura chindwinica,Vulnerable,B1ab(iii); D2,2010,2010-01-21 00:00:00 UTC,3.1,English,"<em>Schistura chindwinica</em> has a restricted distribution, recorded from only two locations in one small drainage in Manipur restricted in its distribution to less than 10,000 km<sup>2</sup>. Threats to the habitat and species from the proposed Tipaimukh Dam will affect the species range and population in the near future. &#160;It is assessed as Vulnerable as it is also threatened by continuing decline in the quality of habitat due to jhumming and deforestation practices resulting in sedimentation; also based on the potential threat to its highly restricted distribution in less than 5 locations.",The species is found in streams and rivers.,"The species might suffer from habitat decline caused by deforestation and other human impacts. <span style=""font-style: italic;"">Jhum </span>cultivation resulting in siltation has been causing damage to hill stream habitat. Destructive fishing is also widely practised in interior hill areas. &#160;The proposed Tipaimukh Dam will destroy the habitats of some populations of this restricted species.",There is no information on the population and its trends for this species.,Unknown,"The species is distributed in Karong in Barak River and Noney in Iyei River (Brahmaputra drainage) in Manipur, India. &#160;It has a restricted distribution less than 10,000 km<sup>2</sup>. &#160;The area of occupancy is inferred to be highly restricted.",Information regarding the trade and use of this species is not known.,Freshwater (=Inland waters),"<p>The species is not known from any protected areas, and clearly there is a need for improved habitat protection at sites where this species is known to occur. Further survey work is needed to determine whether or not this species is experiencing a decline.<br/></p>",Indomalayan,,false,false,Global
6489228,168421,Schistura reticulata,Endangered,"B1ab(iii,iv)",2010,2010-01-21 00:00:00 UTC,3.1,English,"<em>Schistura reticulata</em> is highly restricted in Manipur and is found in only a few fragmented locations that are under severe threat from development and destructive fishing activities. &#160;The species is therefore assessed as Endangered due to its highly restricted range of less than 5000 km<sup>2</sup>, of three fragmented populations in three locations with threats from loss of habitat and continuing decline in habitat quality, and decline in the number of locations due to loss of a population because of developmental activities.","<span style=""font-style: italic;"">Schistura reticulata </span>is a hillstream fish.","<p>Some populations, especially in Lokchao River at Moreh are under severe threat due to development and border trade. &#160;In other areas the species is under threat from destructive fishing through poisoning and dynamiting. &#160;</p>",This is a rare species occurring only in hill streams. &#160;Population and trends information are lacking.,Unknown,"The species is found to be distributed in Maklang, Lokchao and Wanze streams in Manipur (Chindwin basin), India.","The species is not in trade, but it is a potential ornamental fish.",Freshwater (=Inland waters),"<p>The species is not known from any protected areas, and clearly there is a need for improved habitat protection at sites where this species is known to occur. Further survey work is needed to determine whether or not this species is experiencing a decline, or is undergoing natural population fluctuations.</p>",Indomalayan,,false,false,Global
6493155,168443,Devario kakhienensis,Data Deficient,,2010,2010-01-23 00:00:00 UTC,3.1,English,"<p>More research is needed to confirm the extent of occurrence, population and threats, and <em>Devario kakhienensis</em> is therefore assessed as Data Deficient.<br/></p>  <p>&#160;</p>","The species is found in small mountain streams, rivers and lake. Feeds on terrestrial insects.","Since the species is a mountain stream fish, it might suffer the threat of destruction in habitat quality due to certain natural calamities and human interference.",There is no information on the population and its trends for this species.,Unknown,"<span style=""font-style: italic;"">D. kakhinensis</span> known from western Yunnan, Irrawady drainage, China.","This species attains a length of about 12 cm, is of no interest to fisheries. It is a good aquarium fish.",Freshwater (=Inland waters),"<span style=""font-style: italic;"">D. kakhinensis</span> is not known from any protected areas, and clearly there is a need for improved habitat protection at sites where this species is known to occur. Further survey work is needed to determine whether or not this species is experiencing a decline, or is undergoing extreme population fluctuations.",Indomalayan,,false,false,Global
6496507,168460,Neoeucirrhichthys maydelli,Least Concern,,2010,2010-01-24 00:00:00 UTC,3.1,English,"<p><em>Neoeucirrhichthys maydelli</em> is a widely distributed species found in the Himalayan foothills with no authentic reports of threats, specific to this species and hence is assessed as Least Concern.&#160; <br/></p>","<p><span class=""sheader51"">It occurs in shallow slow moving streams with gravel bottom.<span class=""sheader51""><strong> </strong></span></p>    <p>&#160;</p>",The species is prone to threats due to habitat loss caused by removal of gravel and sand.,There is no information on the population and its trends for this species.,Unknown,"Found in the Himalayan foothills of Nepal, northern Bengal and Assam<span style=""font-style: italic;""></span>.",There is no information on use and trade in this species.,Freshwater (=Inland waters),"<p>The species is not known from any protected areas, and clearly there is a need for improved habitat protection at sites where this species is known to occur. Further survey work is needed to determine whether or not this species is experiencing a decline, or is undergoing natural population fluctuations.</p>",Indomalayan,,false,false,Global
6498932,168473,Glyptothorax ventrolineatus,Least Concern,,2010,2010-04-09 00:00:00 UTC,3.1,English,"<em>Glyptothorax ventrolineatus</em>&#160;is expected to have a wide distribution based on recent collections in the Manipur part of Chindwin basin. Although one population is likely to be threatened by development activities, the species is not under major threat in its distribution range. &#160;Hence it is assessed as Least Concern.",This species inhabits swift-flowing rivers with a substrate of sand and rocks.,"The population at Moreh may be threatened due to development activities for township development and border trade (W. Vishwanath <em>pers. comm</em>.). &#160;A water pollution&#160;incident&#160;in the&#160;Iril River killed fish and other aquatic life, but the&#160;cause&#160;was not confirmed (E-PAO, May 2008).",There is no information on the population and its trend for this species.,Unknown,"<em>Glyptothorax ventrolineatus</em>&#160;was described from the Iril River, which forms part of the Chindwin River drainage in Manipur (Vishwanath and Linthoingambi 2005). It is a widespread species with recent collections from other areas attesting this: e.g. Lokchao River at Moreh (W. Vishwanath <em>pers. comm</em>.). &#160;Its presence in the Chindwin River drainage in Myanmar is to be expected.",This species is caught for food in artisanal fisheries.,Freshwater (=Inland waters),"More research about the population size and trends, distribution and the biology of this species is needed, as there is insufficient information available. Potential threats to this species also need to be identified.",Indomalayan,,false,false,Global
