internalTaxonId,scientificName,kingdomName,phylumName,className,orderName,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes
196078,Paramyxine ancon,ANIMALIA,CHORDATA,MYXINI,MYXINIFORMES,MYXINIDAE,Paramyxine,ancon,,,,,"(Mok, Saavedra-Diaz &amp; Acero P.,  2001)","Fernholm treats the genus <span style=""font-style: italic;"">Paramyxine </span>Dean, 1908 as a synonym of <span style=""font-style: italic;"">Eptatretus </span>Cloquet 1819 (Fernholm 1998, Fernholm and Quattrini 2008), while other authors treat <span style=""font-style: italic;"">Paramyxine </span>as a valid genus (Wisner 1999, McMillan and Wisner 2004, Kuo <span style=""font-style: italic;"">et al</span>. 2010). Eschmeyer and Fricke (2011) follow Fernholm's advice on this and place all <span style=""font-style: italic;"">Paramyxine </span>species within <span style=""font-style: italic;"">Eptatretus</span>. This results in some duplicate names: <span style=""font-style: italic;"">E. wisneri</span> McMillan 1999 and <span style=""font-style: italic;"">E. wisneri </span>(Kuo, Huang & Mok 1994) (formerly <span style=""font-style: italic;"">Paramyxine wisneri </span>Kuo, Huang & Mok 1994); and <span style=""font-style: italic;"">E. fernholmi</span> McMillan & Wisner, 2004 and <span style=""font-style: italic;"">E. fernholmi </span>(Kuo, Huang & Mok, 1994) (formerly <span style=""font-style: italic;"">Paramyxine </span>fernholmi Kuo, Huang & Mok, 1994). To resolve this issue, both <span style=""font-style: italic;"">E. wisneri </span>McMillan 1999 and <span style=""font-style: italic;"">E. fernholmi </span>McMillan & Wisner, 2004, as the more recent descriptions, need to be renamed.<br/><br/>The current IUCN Red List retains the genus <span style=""font-style: italic;"">Paramyxine </span>until the above taxonomic work has been completed."
196079,Paramyxine atami,ANIMALIA,CHORDATA,MYXINI,MYXINIFORMES,MYXINIDAE,Paramyxine,atami,,,,,"Dean, 1904","Some six-gilled <em>Paramyxine</em> species previously misidentified (all or in part) as <em>P. atami</em> have frequently been reported from Taiwanese, Japanese or Korean waters (e.g., Matsubara 1937, 1955; Mori 1952; Lindberg and Legeza 1959; Strahan and Homna 1960, 1961; Strahan 1962, 1975; Shen and Tao 1975, Sato 1984; Yamada <em>et al.</em> 1986, Iwata 1993, 2000; Honma 1998, Nakabo 2002, Youn, 2002). Those from Taiwan were described by Kuo <em>et al</em>. (1994) as <em>P. fernholmi</em>, <em>P. sheni</em>, or <em>P. wisneri</em>. Those from Japan have been recently described by McMillan and Wisner (2004) as <em>P. moki</em> or <em>P. walkeri</em>.<br/><br/>Fernholm treats the genus <span style=""font-style: italic;"">Paramyxine </span>Dean, 1908 as a synonym of <span style=""font-style: italic;"">Eptatretus </span>Cloquet 1819 (Fernholm 1998, Fernholm and Quattrini 2008), while other authors treat <span style=""font-style: italic;"">Paramyxine </span>as a valid genus (Wisner 1999, McMillan and Wisner 2004, Kuo <span style=""font-style: italic;"">et al</span>. 2010). Eschmeyer and Fricke (2011) follow Fernholm's advice on this and place all <span style=""font-style: italic;"">Paramyxine </span>species within <span style=""font-style: italic;"">Eptatretus</span>. This results in some duplicate names: <span style=""font-style: italic;"">E. wisneri</span> McMillan 1999 and <span style=""font-style: italic;"">E. wisneri </span>(Kuo, Huang & Mok 1994) (formerly <span style=""font-style: italic;"">Paramyxine wisneri </span>Kuo, Huang & Mok 1994); and <span style=""font-style: italic;"">E. fernholmi</span> McMillan & Wisner, 2004 and <span style=""font-style: italic;"">E. fernholmi </span>(Kuo, Huang & Mok, 1994) (formerly <span style=""font-style: italic;"">Paramyxine </span>fernholmi Kuo, Huang & Mok, 1994). To resolve this issue, both <span style=""font-style: italic;"">E. wisneri </span>McMillan 1999 and <span style=""font-style: italic;"">E. fernholmi </span>McMillan & Wisner, 2004, as the more recent descriptions, need to be renamed.<br/>  <br/>  The current IUCN Red List retains the genus <span style=""font-style: italic;"">Paramyxine </span>until the above taxonomic work has been completed."
196013,Eptatretus alastairi,ANIMALIA,CHORDATA,MYXINI,MYXINIFORMES,MYXINIDAE,Eptatretus,alastairi,,,,,"Mincarone &amp; Fernholm, 2010",
196080,Paramyxine cheni,ANIMALIA,CHORDATA,MYXINI,MYXINIFORMES,MYXINIDAE,Paramyxine,cheni,,,,,"Shen &amp; Tao, 1975","Fernholm treats the genus <span style=""font-style: italic;"">Paramyxine </span>Dean, 1908 as a synonym of <span style=""font-style: italic;"">Eptatretus </span>Cloquet 1819 (Fernholm 1998, Fernholm and Quattrini 2008), while other authors treat <span style=""font-style: italic;"">Paramyxine </span>as a valid genus (Wisner 1999, McMillan and Wisner 2004, Kuo <span style=""font-style: italic;"">et al</span>. 2010). Eschmeyer and Fricke (2011) follow Fernholm's advice on this and place all <span style=""font-style: italic;"">Paramyxine </span>species within <span style=""font-style: italic;"">Eptatretus</span>. This results in some duplicate names: <span style=""font-style: italic;"">E. wisneri</span> McMillan 1999 and <span style=""font-style: italic;"">E. wisneri </span>(Kuo, Huang & Mok 1994) (formerly <span style=""font-style: italic;"">Paramyxine wisneri </span>Kuo, Huang & Mok 1994); and <span style=""font-style: italic;"">E. fernholmi</span> McMillan & Wisner, 2004 and <span style=""font-style: italic;"">E. fernholmi </span>(Kuo, Huang & Mok, 1994) (formerly <span style=""font-style: italic;"">Paramyxine </span>fernholmi Kuo, Huang & Mok, 1994). To resolve this issue, both <span style=""font-style: italic;"">E. wisneri </span>McMillan 1999 and <span style=""font-style: italic;"">E. fernholmi </span>McMillan & Wisner, 2004, as the more recent descriptions, need to be renamed.<br/>  <br/>  The current IUCN Red List retains the genus <span style=""font-style: italic;"">Paramyxine </span>until the above taxonomic work has been completed."
196014,Eptatretus astrolabium,ANIMALIA,CHORDATA,MYXINI,MYXINIFORMES,MYXINIDAE,Eptatretus,astrolabium,,,,,"Fernholm &amp; Mincarone, 2010",
196081,Paramyxine chinensis,ANIMALIA,CHORDATA,MYXINI,MYXINIFORMES,MYXINIDAE,Paramyxine,chinensis,,,,,"(Kuo &amp; Mok, 1994)","<em>Paramyxine chinensis</em> was originally described from five specimens collected east of Hainan Island, at 600 m depth (Kuo and Mok 1994), and later redescribed by Chen <em>et al.</em> (2005) based on 30 additional specimens trapped from the South China Sea, at depths of approximately 500 m. <br/> <br/>Chen <em>et al.</em> (2005) stated that <em>P. chinensis</em> was described based on five type specimens. However, there are only three type specimens listed in the original description and other two that were used in molecular studies, which have no type status (Kuo and Mok 1994).<br/><br/>Fernholm treats the genus <span style=""font-style: italic;"">Paramyxine </span>Dean, 1908 as a synonym of <span style=""font-style: italic;"">Eptatretus </span>Cloquet 1819 (Fernholm 1998, Fernholm and Quattrini 2008), while other authors treat <span style=""font-style: italic;"">Paramyxine </span>as a valid genus (Wisner 1999, McMillan and Wisner 2004, Kuo <span style=""font-style: italic;"">et al</span>. 2010). Eschmeyer and Fricke (2011) follow Fernholm's advice on this and place all <span style=""font-style: italic;"">Paramyxine </span>species within <span style=""font-style: italic;"">Eptatretus</span>. This results in some duplicate names: <span style=""font-style: italic;"">E. wisneri</span> McMillan 1999 and <span style=""font-style: italic;"">E. wisneri </span>(Kuo, Huang & Mok 1994) (formerly <span style=""font-style: italic;"">Paramyxine wisneri </span>Kuo, Huang & Mok 1994); and <span style=""font-style: italic;"">E. fernholmi</span> McMillan & Wisner, 2004 and <span style=""font-style: italic;"">E. fernholmi </span>(Kuo, Huang & Mok, 1994) (formerly <span style=""font-style: italic;"">Paramyxine </span>fernholmi Kuo, Huang & Mok, 1994). To resolve this issue, both <span style=""font-style: italic;"">E. wisneri </span>McMillan 1999 and <span style=""font-style: italic;"">E. fernholmi </span>McMillan & Wisner, 2004, as the more recent descriptions, need to be renamed.<br/>  <br/>  The current IUCN Red List retains the genus <span style=""font-style: italic;"">Paramyxine </span>until the above taxonomic work has been completed."
196015,Eptatretus bischoffii,ANIMALIA,CHORDATA,MYXINI,MYXINIFORMES,MYXINIDAE,Eptatretus,bischoffii,,,,,"(Schneider, 1880)",
196082,Paramyxine fernholmi,ANIMALIA,CHORDATA,MYXINI,MYXINIFORMES,MYXINIDAE,Paramyxine,fernholmi,,,,,"Kuo, Huang &amp; Mok, 1994","Fernholm treats the genus <span style=""font-style: italic;"">Paramyxine </span>Dean, 1908 as a synonym of <span style=""font-style: italic;"">Eptatretus </span>Cloquet 1819 (Fernholm 1998, Fernholm and Quattrini 2008), while other authors treat <span style=""font-style: italic;"">Paramyxine </span>as a valid genus (Wisner 1999, McMillan and Wisner 2004, Kuo <span style=""font-style: italic;"">et al</span>. 2010). Eschmeyer and Fricke (2011) follow Fernholm's advice on this and place all <span style=""font-style: italic;"">Paramyxine </span>species within <span style=""font-style: italic;"">Eptatretus</span>. This results in some duplicate names: <span style=""font-style: italic;"">E. wisneri</span> McMillan 1999 and <span style=""font-style: italic;"">E. wisneri </span>(Kuo, Huang & Mok 1994) (formerly <span style=""font-style: italic;"">Paramyxine wisneri </span>Kuo, Huang & Mok 1994); and <span style=""font-style: italic;"">E. fernholmi</span> McMillan & Wisner, 2004 and <span style=""font-style: italic;"">E. fernholmi </span>(Kuo, Huang & Mok, 1994) (formerly <span style=""font-style: italic;"">Paramyxine </span>fernholmi Kuo, Huang & Mok, 1994). To resolve this issue, both <span style=""font-style: italic;"">E. wisneri </span>McMillan 1999 and <span style=""font-style: italic;"">E. fernholmi </span>McMillan & Wisner, 2004, as the more recent descriptions, need to be renamed.<br/>   <br/>   The current IUCN Red List retains the genus <span style=""font-style: italic;"">Paramyxine </span>until the above taxonomic work has been completed."
196016,Eptatretus burgeri,ANIMALIA,CHORDATA,MYXINI,MYXINIFORMES,MYXINIDAE,Eptatretus,burgeri,,,,,"(Girard, 1855)","<i>Eptatretus burgeri</i> was briefly described by Girard (1855) based on an illustration of a single specimen from Simabara Bay, which was previously misidentified as <i>Heptatrema cirrhatum</i> by Temminck and Schlegel (1850: 310, pl. 143)."
196083,Paramyxine moki,ANIMALIA,CHORDATA,MYXINI,MYXINIFORMES,MYXINIDAE,Paramyxine,moki,,,,,"McMillan &amp; Wisner, 2004","Fernholm treats the genus <span style=""font-style: italic;"">Paramyxine </span>Dean, 1908 as a synonym of <span style=""font-style: italic;"">Eptatretus </span>Cloquet 1819 (Fernholm 1998, Fernholm and Quattrini 2008), while other authors treat <span style=""font-style: italic;"">Paramyxine </span>as a valid genus (Wisner 1999, McMillan and Wisner 2004, Kuo <span style=""font-style: italic;"">et al</span>. 2010). Eschmeyer and Fricke (2011) follow Fernholm's advice on this and place all <span style=""font-style: italic;"">Paramyxine </span>species within <span style=""font-style: italic;"">Eptatretus</span>. This results in some duplicate names: <span style=""font-style: italic;"">E. wisneri</span> McMillan 1999 and <span style=""font-style: italic;"">E. wisneri </span>(Kuo, Huang & Mok 1994) (formerly <span style=""font-style: italic;"">Paramyxine wisneri </span>Kuo, Huang & Mok 1994); and <span style=""font-style: italic;"">E. fernholmi</span> McMillan & Wisner, 2004 and <span style=""font-style: italic;"">E. fernholmi </span>(Kuo, Huang & Mok, 1994) (formerly <span style=""font-style: italic;"">Paramyxine </span>fernholmi Kuo, Huang & Mok, 1994). To resolve this issue, both <span style=""font-style: italic;"">E. wisneri </span>McMillan 1999 and <span style=""font-style: italic;"">E. fernholmi </span>McMillan & Wisner, 2004, as the more recent descriptions, need to be renamed.<br/>   <br/>   The current IUCN Red List retains the genus <span style=""font-style: italic;"">Paramyxine </span>until the above taxonomic work has been completed."
196017,Eptatretus caribbeaus,ANIMALIA,CHORDATA,MYXINI,MYXINIFORMES,MYXINIDAE,Eptatretus,caribbeaus,,,,,"Fernholm, 1982",
196084,Paramyxine nelsoni,ANIMALIA,CHORDATA,MYXINI,MYXINIFORMES,MYXINIDAE,Paramyxine,nelsoni,,,,,"Kuo, Huang &amp; Mok, 1994","The number of gill pouches in the original description of <em>P. nelsoni</em> was reported as four, based on the holotype, a small specimen with only four gill apertures. When latter dissected, it was found to have five gill pouches. Kuo and Mok (1999) redescribed the species based on 309 specimens, of which most of them had five and just nine had four gill apertures and/or pouches.<br/><br/>Fernholm treats the genus <span style=""font-style: italic;"">Paramyxine </span>Dean, 1908 as a synonym of <span style=""font-style: italic;"">Eptatretus </span>Cloquet 1819 (Fernholm 1998, Fernholm and Quattrini 2008), while other authors treat <span style=""font-style: italic;"">Paramyxine </span>as a valid genus (Wisner 1999, McMillan and Wisner 2004, Kuo <span style=""font-style: italic;"">et al</span>. 2010). Eschmeyer and Fricke (2011) follow Fernholm's advice on this and place all <span style=""font-style: italic;"">Paramyxine </span>species within <span style=""font-style: italic;"">Eptatretus</span>. This results in some duplicate names: <span style=""font-style: italic;"">E. wisneri</span> McMillan 1999 and <span style=""font-style: italic;"">E. wisneri </span>(Kuo, Huang & Mok 1994) (formerly <span style=""font-style: italic;"">Paramyxine wisneri </span>Kuo, Huang & Mok 1994); and <span style=""font-style: italic;"">E. fernholmi</span> McMillan & Wisner, 2004 and <span style=""font-style: italic;"">E. fernholmi </span>(Kuo, Huang & Mok, 1994) (formerly <span style=""font-style: italic;"">Paramyxine </span>fernholmi Kuo, Huang & Mok, 1994). To resolve this issue, both <span style=""font-style: italic;"">E. wisneri </span>McMillan 1999 and <span style=""font-style: italic;"">E. fernholmi </span>McMillan & Wisner, 2004, as the more recent descriptions, need to be renamed.<br/>   <br/>   The current IUCN Red List retains the genus <span style=""font-style: italic;"">Paramyxine </span>until the above taxonomic work has been completed."
196018,Eptatretus carlhubbsi,ANIMALIA,CHORDATA,MYXINI,MYXINIFORMES,MYXINIDAE,Eptatretus,carlhubbsi,,,,,"McMillan &amp; Wisner, 1984",
196085,Paramyxine sheni,ANIMALIA,CHORDATA,MYXINI,MYXINIFORMES,MYXINIDAE,Paramyxine,sheni,,,,,"Kuo, Huang &amp; Mok, 1994","Fernholm treats the genus <span style=""font-style: italic;"">Paramyxine </span>Dean, 1908 as a synonym of <span style=""font-style: italic;"">Eptatretus </span>Cloquet 1819 (Fernholm 1998, Fernholm and Quattrini 2008), while other authors treat <span style=""font-style: italic;"">Paramyxine </span>as a valid genus (Wisner 1999, McMillan and Wisner 2004, Kuo <span style=""font-style: italic;"">et al</span>. 2010). Eschmeyer and Fricke (2011) follow Fernholm's advice on this and place all <span style=""font-style: italic;"">Paramyxine </span>species within <span style=""font-style: italic;"">Eptatretus</span>. This results in some duplicate names: <span style=""font-style: italic;"">E. wisneri</span> McMillan 1999 and <span style=""font-style: italic;"">E. wisneri </span>(Kuo, Huang & Mok 1994) (formerly <span style=""font-style: italic;"">Paramyxine wisneri </span>Kuo, Huang & Mok 1994); and <span style=""font-style: italic;"">E. fernholmi</span> McMillan & Wisner, 2004 and <span style=""font-style: italic;"">E. fernholmi </span>(Kuo, Huang & Mok, 1994) (formerly <span style=""font-style: italic;"">Paramyxine </span>fernholmi Kuo, Huang & Mok, 1994). To resolve this issue, both <span style=""font-style: italic;"">E. wisneri </span>McMillan 1999 and <span style=""font-style: italic;"">E. fernholmi </span>McMillan & Wisner, 2004, as the more recent descriptions, need to be renamed.<br/>   <br/>   The current IUCN Red List retains the genus <span style=""font-style: italic;"">Paramyxine </span>until the above taxonomic work has been completed."
196019,Eptatretus deani,ANIMALIA,CHORDATA,MYXINI,MYXINIFORMES,MYXINIDAE,Eptatretus,deani,,,,,"(Evermann &amp; Goldsborough, 1907)",
196086,Paramyxine springeri,ANIMALIA,CHORDATA,MYXINI,MYXINIFORMES,MYXINIDAE,Paramyxine,springeri,,,,,"Bigelow &amp; Schroeder, 1952","Fernholm treats the genus <span style=""font-style: italic;"">Paramyxine </span>Dean, 1908 as a synonym of <span style=""font-style: italic;"">Eptatretus </span>Cloquet 1819 (Fernholm 1998, Fernholm and Quattrini 2008), while other authors treat <span style=""font-style: italic;"">Paramyxine </span>as a valid genus (Wisner 1999, McMillan and Wisner 2004, Kuo <span style=""font-style: italic;"">et al</span>. 2010). Eschmeyer and Fricke (2011) follow Fernholm's advice on this and place all <span style=""font-style: italic;"">Paramyxine </span>species within <span style=""font-style: italic;"">Eptatretus</span>. This results in some duplicate names: <span style=""font-style: italic;"">E. wisneri</span> McMillan 1999 and <span style=""font-style: italic;"">E. wisneri </span>(Kuo, Huang & Mok 1994) (formerly <span style=""font-style: italic;"">Paramyxine wisneri </span>Kuo, Huang & Mok 1994); and <span style=""font-style: italic;"">E. fernholmi</span> McMillan & Wisner, 2004 and <span style=""font-style: italic;"">E. fernholmi </span>(Kuo, Huang & Mok, 1994) (formerly <span style=""font-style: italic;"">Paramyxine </span>fernholmi Kuo, Huang & Mok, 1994). To resolve this issue, both <span style=""font-style: italic;"">E. wisneri </span>McMillan 1999 and <span style=""font-style: italic;"">E. fernholmi </span>McMillan & Wisner, 2004, as the more recent descriptions, need to be renamed.<br/>   <br/>   The current IUCN Red List retains the genus <span style=""font-style: italic;"">Paramyxine </span>until the above taxonomic work has been completed."
196087,Paramyxine taiwanae,ANIMALIA,CHORDATA,MYXINI,MYXINIFORMES,MYXINIDAE,Paramyxine,taiwanae,,,,,"Shen &amp; Tao, 1975","Fernholm treats the genus <span style=""font-style: italic;"">Paramyxine </span>Dean, 1908 as a synonym of <span style=""font-style: italic;"">Eptatretus </span>Cloquet 1819 (Fernholm 1998, Fernholm and Quattrini 2008), while other authors treat <span style=""font-style: italic;"">Paramyxine </span>as a valid genus (Wisner 1999, McMillan and Wisner 2004, Kuo <span style=""font-style: italic;"">et al</span>. 2010). Eschmeyer and Fricke (2011) follow Fernholm's advice on this and place all <span style=""font-style: italic;"">Paramyxine </span>species within <span style=""font-style: italic;"">Eptatretus</span>. This results in some duplicate names: <span style=""font-style: italic;"">E. wisneri</span> McMillan 1999 and <span style=""font-style: italic;"">E. wisneri </span>(Kuo, Huang & Mok 1994) (formerly <span style=""font-style: italic;"">Paramyxine wisneri </span>Kuo, Huang & Mok 1994); and <span style=""font-style: italic;"">E. fernholmi</span> McMillan & Wisner, 2004 and <span style=""font-style: italic;"">E. fernholmi </span>(Kuo, Huang & Mok, 1994) (formerly <span style=""font-style: italic;"">Paramyxine </span>fernholmi Kuo, Huang & Mok, 1994). To resolve this issue, both <span style=""font-style: italic;"">E. wisneri </span>McMillan 1999 and <span style=""font-style: italic;"">E. fernholmi </span>McMillan & Wisner, 2004, as the more recent descriptions, need to be renamed.<br/>   <br/>   The current IUCN Red List retains the genus <span style=""font-style: italic;"">Paramyxine </span>until the above taxonomic work has been completed."
196020,Eptatretus eos,ANIMALIA,CHORDATA,MYXINI,MYXINIFORMES,MYXINIDAE,Eptatretus,eos,,,,,"Fernholm, 1991",
196088,Paramyxine walkeri,ANIMALIA,CHORDATA,MYXINI,MYXINIFORMES,MYXINIDAE,Paramyxine,walkeri,,,,,"McMillan &amp; Wisner, 2004","Fernholm treats the genus <span style=""font-style: italic;"">Paramyxine </span>Dean, 1908 as a synonym of <span style=""font-style: italic;"">Eptatretus </span>Cloquet 1819 (Fernholm 1998, Fernholm and Quattrini 2008), while other authors treat <span style=""font-style: italic;"">Paramyxine </span>as a valid genus (Wisner 1999, McMillan and Wisner 2004, Kuo <span style=""font-style: italic;"">et al</span>. 2010). Eschmeyer and Fricke (2011) follow Fernholm's advice on this and place all <span style=""font-style: italic;"">Paramyxine </span>species within <span style=""font-style: italic;"">Eptatretus</span>. This results in some duplicate names: <span style=""font-style: italic;"">E. wisneri</span> McMillan 1999 and <span style=""font-style: italic;"">E. wisneri </span>(Kuo, Huang & Mok 1994) (formerly <span style=""font-style: italic;"">Paramyxine wisneri </span>Kuo, Huang & Mok 1994); and <span style=""font-style: italic;"">E. fernholmi</span> McMillan & Wisner, 2004 and <span style=""font-style: italic;"">E. fernholmi </span>(Kuo, Huang & Mok, 1994) (formerly <span style=""font-style: italic;"">Paramyxine </span>fernholmi Kuo, Huang & Mok, 1994). To resolve this issue, both <span style=""font-style: italic;"">E. wisneri </span>McMillan 1999 and <span style=""font-style: italic;"">E. fernholmi </span>McMillan & Wisner, 2004, as the more recent descriptions, need to be renamed.<br/>   <br/>   The current IUCN Red List retains the genus <span style=""font-style: italic;"">Paramyxine </span>until the above taxonomic work has been completed."
196021,Eptatretus fernholmi,ANIMALIA,CHORDATA,MYXINI,MYXINIFORMES,MYXINIDAE,Eptatretus,fernholmi,,,,,"McMillan &amp; Wisner, 2004","This species was described based on unpublished notes of Bo Fernholm, taken from a single damaged specimen about 35 years ago. The holotype was possibly lost (McMillan and Wisner 2004)."
196022,Eptatretus fritzi,ANIMALIA,CHORDATA,MYXINI,MYXINIFORMES,MYXINIDAE,Eptatretus,fritzi,,,,,"Wisner &amp; McMillan, 1990",
