assessmentId,internalTaxonId,scientificName,redlistCategory,redlistCriteria,yearPublished,assessmentDate,criteriaVersion,language,rationale,habitat,threats,population,populationTrend,range,useTrade,systems,conservationActions,realm,yearLastSeen,possiblyExtinct,possiblyExtinctInTheWild,scopes
22036300,136768,Eonycteris robusta,Vulnerable,A2cd,2020,2020-07-14 00:00:00 UTC,3.1,English,"<em>Eonycteris robusta</em> is assessed as Vulnerable under criterion A2cd as the species is suspected to have had a significant decline of  30–35% over the last 18 years (three generations; GL = 6.0 years; Pacifici <em>et al.</em> 2013) due to widespread forest habitat loss and extensive cave disturbances &#160;resulting in a decline in its extent of occurrence (EOO) and area of occupancy (AOO). Important cave roosts of the species, including vulnerable maternity colonies, have been and continue to be heavily disturbed or destroyed throughout the Philippines through guano mining, treasure hunting, and mining of the limestone in which the caves exist. Further, bats are presumed to be heavily hunted in the cave roosts (Gonzalez <em>et al</em>. 2018). The species is also assessed as Vulnerable under the Philippines Red List (Gonzalez <em>et al.</em> 2018) as critical lowland forest have been reduced to less than 8% of its original extent (<em>ca</em> 2% old growth, 6% secondary) (Walpole 2010).","<em>The habitat requirement</em><em>s</em><em> of</em><em> Eonycteris robusta</em>&#160;are not well-known, but the species appears to be reliant on caves in lowland forest habitats. It is most common in undisturbed forest though it can occur in secondary forest and some disturbed areas. It is thought to roost primarily in caves, although it is possible that rock crevices and rocky banks along creeks are also used as roosting sites in primary lowland forest and disturbed habitats on limestone on Negros (E. Alcala pers. comm. 2006); there are no reports from agricultural or urban areas. Its critical lowland forests have been reduced to ca. 2% old growth and 6% secondary forests remaining (Walpole 2010). Cave roosts continue to be heavily disturbed or destroyed throughout the Philippines through guano mining, treasure hunting, and mining of the limestone in which the caves exist (N. Ingle pers. comm. 2007).","The loss and degradation of lowland tropical forests and cave are the main threats to this species. <em>While</em><em> E. robusta</em> appears to be able to persist in some areas of secondary growth forest, which remains relatively widespread in the Philippines (Heaney pers. comm. 2006), it may have been extirpated from other areas with similar suitable forest habitats (e.g., Mount Makiling, Luzon) (Ingle <em>in litt</em>. 2007). Previously, habitat loss was very high throughout much of the Philippines and the species may be less threatened currently than it was 20 years ago simply due to the limited amount of lowland forests remaining (<em>ca</em> 8%; Walpole 2010; L. Heaney pers. comm. 2006). <br/> <br/> Further, large cave bats like <em>E. robusta</em> are extensively hunted in their cave roosts as food throughout the Philippines and the bats are disturbed from inappropriate guano mining, treasure hunting, ecotourism, and religious practices. Cave and associated forest habitats are lost due to limestone mining.","<p><em>Eonycteris robusta</em>&#160;underwent a significant overall decline since the 1960s (L. Heaney pers. comm. 2006) evidenced by it being rarely captured in the 1980s and 1990s (Heaney&#160;<em>et al.</em>&#160;1991, 1998; Mickleburgh&#160;<em>et al.</em>&#160;1992; Utzurrum 1992). <em>Eonycteris robusta</em>&#160;was not captured in surveys of many lowland forest areas (e.g., Mount Makiling, 300-500 m asl) during a 1989 survey (Ingle 2002) and in 1997-1999 (J. Sedlock, pers. comm. 2007). Surveys from 1992 to 1999 also failed to find this species, though further netting in the remaining forest patches below 1,000 m are required to confirm absence (Ingle in litt. 2007). On Kitanglad in 1992–1999, surveys below 1,000 m asl failed to capture any specimens (Heaney&#160;<em>et al</em>. 2006), and a survey by The Philippine Eagle Foundation only captured a single dawn bat in lowland forest (900 m asl) on Mount Sinaka, Arakan, Cotabato Province, Mindanao (R. Gomez&#160;<em>in litt</em>. 2007).&#160;<br/> <br/> During the early 2000s, there were increased reports of dawn bats during some surveys (L. Heaney pers. comm. 2007) and it was reported as more common than&#160;<em>E. spelaea</em>&#160;in undisturbed habitat on Samar during this time (J.C. Gonzalez pers. comm. 2006). For Mindanao, past and ongoing habitat loss due to deforestation has probably caused a population decline in the dawn bat which is estimated to be at least 30% over three generations (D. Balete and N. Ingle pers. comm. 2006). It is important to note that some of the reports of relative rarity may be attributable to misidentification by less experienced researchers as <em>E. robusta</em>&#160;may have been misidentified as&#160;<em>E. spelaea</em>&#160;or&#160;<em>Rousettus amplexicaudatus</em>&#160;(L. Heaney pers. comm. 2006); the species is easily distinguished by field characters (Ingle and Heaney 1992).&#160;</p>  <p>The overall population and number of mature individuals of <em>E. robusta</em> is suspected to have declined by 30% over the last 3 generations (18 years) and is continuing to decline due to extensive hunting and lowland forest and cave roost loss and degradation.</p>",Decreasing,"The Philippines dawn bat is endemic to the Philippines, where it has been recorded from most large islands except the Palawan Faunal Region and the Batanes and Babuyan group of islands. It has been recorded from Biliran, Bohol (R. Pamaong pers. comm. 2006), Catanduanes, Leyte, Lubang, Luzon (Abra, Aurora, Cavite, Mountain and Rizal provinces), Marinduque, Maripipi, Mindanao (Bukidnon, Cotabatao, Lanao del Norte, Maguindanao, Misamis Oriental, Misamis Occidental and Zamboanga del Sur provinces), Negros, Polillo, Samar and Siargo islands (Gomez in litt. 2007; J.C. Gonzalez pers. comm. 2006) and has an elevational range from sea level to 1,100 m. However, most specimens of the dawn bat are from the lowlands; in Luzon it has never been taken from higher elevations.","Large cave bats are extensively hunted as food for local consumption in the Philippines. For example, in Puning Cave, Bulacan Province, evidences and evidence of hunting of <em>E. robusta </em>were observed outside the cave. In 2010, hunting was reported to have stopped because the cave had been subjected to ecotourism program by the community (A.B. Cariño, pers. comm., 2019).",Terrestrial,"<p><em>Eonycteris robusta</em><em> </em>occurs in multiple protected areas and the caves in which the species roosts are given nominal protection under the Cave Management Act, but enforcement of this legislation is weak; effective enforcement of the Cave Management Act and local regulations is needed. The species is recognized as Vulnerable on the Philippines Red List (Gonzalez et al. 2018). Alternative livelihood programs, like ecotourism that limit disturbance to the bats and protects the integrity of the cave, may be a catalyst for community protection of cave roosts. </p>  Information is needed on the ecological requirements and conservation needs to this species. In particular, more study is needed to document the extent of any hunting, to assess its habitat preferences and association, and to determine its distribution in lowland caves.",Indomalayan,,false,false,Global
22036641,136716,Tadarida insignis,Data Deficient,,2019,2018-08-07 00:00:00 UTC,3.1,English,"This species is confirmed as Data Deficient since, although it has been recorded over a very wide area. There is very little information on the population status, threats, ecological and habitat requirements.","This species roosts in rock crevices and in the narrow spaces between inner and outer walls of a building (Sano 2015, Cheng <em>et al.</em>  2017b). It is has been reported roosting in caves in China (Smith and  Xie 2013) and abandoned tunnel from a small islet near Taiwan (Chen,  S.-F. pers. com.). Adults and sub-adult females and sub-adult males form  a maternity colony of several to hundreds individuals from May to  September (Funakoshi <em>et al.</em> 1999). Parturitions occur in July and  August (Funakoshi 1999). Individuals have been observed drinking water  from a artificial lake when emergent from a roost on a small island  (Chen, S.-F. pers. com.).","Habitat loss resulting from cave destruction due to tourism projects and stone quarrying may be a threat to this species. In Japan, the largest population of more than 500 bats had roosted at the schoolhouse in Hiroshima Pref., western Honshu, disappeared after reconstruction work.","This species is characterized as rare in Japan (Funakoshi and Matsumura 1990) and in low abundance in Taiwan (Cheng <em>et al.</em>  2017b). Total population size for Japan is unknown, but recently five  breeding colonies have been found. There are no data regarding the  population status for the rest of the species' distribution.",Unknown,"This is a widespread species known from China, Taiwan, Japan and the  Korean Peninsula. In China, it is known from the provinces of Yunnan,  Sichuan, Fujian, Anhui, Guangxi, Guizhou (Smith and Xie 2008). In Japan,  it is known from Hokkaido, Honshu, Shikoku and Kyushu, and colonies are  known from seven localities (Sano 2015, Funakoshi <em>et al.</em> 2016). In Taiwan, it has been recorded throughout the main island and a small offshore islet (Cheng <em>et al.</em> 2017b).",,Terrestrial,"There are no known conservation measures in place for this species.  Further research is needed on the range, taxonomy, population, ecology  and threats to this species. In China, it was regionally Red Listed as  NT (Jiang <em>et al.</em> 2016). In Japan, this species has been listed as  Vulnerable (Ministry of the Environment 2014). It is not protected in  Taiwan (Cheng <em>et al.</em> 2017a).",Indomalayan|Palearctic,,false,false,Global
22036808,10598,Hylonycteris underwoodi,Least Concern,,2016,2016-08-08 00:00:00 UTC,3.1,English,"This species is listed as Least Concern in view of its wide distribution, presumed large population, it occurs in a number of protected areas, and because it is unlikely to be declining at nearly the rate required to qualify for listing in a threatened category.","This species can be found in evergreen forest and opening on the Caribbean Slope, especially at middle elevations. It occasionally is recorded in deciduous forest (Reid 2009). It roosts in small caves and culverts. Pollen, fruit and insects are taken in addition to nectar (Gardner 1977). In Costa Rica, birth peaks occur in the dry season, February to April, and in the wet season, August to November (Wilson 1979). In Mexico it has been recorded at selva mediana (cities forest) (Coates-Estrada and Estrada  1986). It is also been reported in template forest (Alvarez-Castaneda and Alvarez 1991) and tropical moist montane forest (Emmons and Feer 1997). Its distribution does not show important habitat reduction (Cuaron and de Grammont pers. comm.).",No major threats throughout its range.,"This bat is fairly common (Reid 2009); however, it is not common in Nicaragua (Medina pers. comm.).",Stable,"This species is known from west Panama to Nayarit and Veracruz (Mexico) (Simmons 2005). It occurs from lowlands to 2,600 m (Reid 2009). It is documented from Panama, Costa Rica and Nicaragua (McCarthy <em>et al.</em> 1993), and more recently from Honduras (Merida C. and Cruz 2014).",,Terrestrial,"Found in several protected areas through its geographic distribution, including national parks and forest reserves.",Neotropical,,false,false,Global
22037580,4667,Chiroderma trinitatum,Least Concern,,2016,2016-07-02 00:00:00 UTC,3.1,English,Listed as Least Concern because it is widely distributed and unlikely to be declining at a rate which would qualify the species for inclusion in the threat categories.,"This species is poorly known.&#160;This frugivore inhabits a variety of dry and humid tropical and subtropical forests at elevations up to 1,000 m, but is more commonly found below 500 m (Gardner 2008).&#160;In Venezuela it prefers moist habitats and multistratal evergreen tropical forest (Handley 1976). The type specimen from Trinidad was caught in a well-lit cave (Goodwin and Greenhal 1961). Found in evergreen forest and forest openings; it probably travels in the canopy or subcanopy, as it is seldom caught in nets set at understory level (Reid 2009).","Habitat loss in some parts of the range, although this is not a major threat.",The species is widely distributed. It seems to be relatively uncommon but populations are poorly understood and it may be under represented in studies due to sampling bias. There are just two records in Costa Rica (LaVal and Rodriguez-H. 2002). It is apparently rare in Central America (Reid 2009).,Unknown,"This species is distributed from Costa Rica (LaVal and Rodriguez-H 2002) south to Amazonian Brazil, Guianas, Suriname, Bolivia, Ecuador, and Peru; Trinidad (Simmons 2005). In Venezuela, it occurs at low elevations, below 1,000 m (Handley 1976).",,Terrestrial,Reduce loss of forest habitat is needed. It is found in protected areas.,Neotropical,,false,false,Global
22037874,4670,Chironax melanocephalus,Least Concern,,2020,2019-08-08 00:00:00 UTC,3.1,English,"Listed as Least Concern as the species is widespread, and still common in both lowland, hill and montane forest, and it is unlikely to be declining fast enough to qualify for listing in a more threatened category.&#160;However, recent reports have said that it is now found less frequently than before and their preferred forest habitats are facing intense developmental pressure and declines. Further survey data is needed, though this species will likely soon qualify for Near Threatened as its habitat continues to deteriorate.","It occurs in lowland, hill and montane forest. The Sabah specimen was taken in the understory of dipterocarp forest. It has been found roosting in small groups in tree ferns and in a shallow cave (Payne <em>et al</em>. 1985). It is probably not dependent on water.","<p>Habitat loss is a threat for this species, it is usually not found in disturbed forest. Deforestation is occurring throughout its range for logging, agriculture and plantations, and as a result of fires. The species was previously considered common, though recent reports have said that it is now seen rather infrequently. </p>","<p>This was previously a fairly common species, though recent reports have said that it is relatively uncommon. &#160;</p>",Decreasing,"This species is known from the Malay Peninsula, Sumatra, Nias, western Java, and also Sulawesi in Indonesia, and from scattered records in Borneo (including Sabah, Brunei and Kalimantan). There is apparently a record from Bali.",,Terrestrial,"<p>The species occurs in protected areas, such as Lore Lindu National Park in Sulawesi.</p>",Australasian|Indomalayan,,false,false,Global
22038149,12264,Lonchophylla dekeyseri,Endangered,C2a(i),2016,2016-05-18 00:00:00 UTC,3.1,English,"This species is listed as Endangered because its population size is estimated to be less than 2,500 mature individuals, with a&#160;limited and patchy&#160;distribution. It is nectivorous, and the area of suitable habitat is declining rapidly. This is inferred to be causing the population to decline, and given that each of its six subpopulations has less than 100 mature adults, the species meet the criteria C2a(i). The species can be monitored effectively by sampling roosts.&#160;Rabies control programs are a threat to the species and need to be more effectively targeted.","This bat lives in caves in dry forests associated with calcareous outcrops and appears to require caves to roost. In a study, population sizes changed throughout the year; the population of Dois Irmãos cave was larger in September and October, probably due to the recruitment of young, and in March and April, due to the return of pregnant females. In all populations the number of females exceeded that of males and the number of adults was greater than that of young. The species is closely associated with karstic environments (Aguiar <em>et al.</em> 2010).<br/><br/>Young individuals were captured from July to November and adults were captured throughout the year. <em>Lonchophylla dekeyseri </em>occurred in relatively small populations and demonstrated fidelity to the shelter, remaining for at least one year in the same cave (Aguiar <em>et al.</em> 2006). The reproductive pattern presented by the species was seasonal monoestry, with young being born in the dry season, probably due to the greater food availability at this time of the year. A nursery system seems to occur, as the females were never observed carrying their young (Aguiar <em>et al.</em> 2006). Females were found to occur in greater numbers than males, suggesting harem formation. Emergence from the shelter occurred in the first hours after dusk; returning just before dawn during the rainy season and returning around midnight and just before dawn during the dry season. The activity pattern observed was unimodal, changing to bimodal in the dry season. Activity period could be related to the blossoming and nectar production patterns of the flowers visited by <em>L. dekeyseri</em>.<br/><br/><span lang=""EN-US"">It is a nectarivorous bat, but can use other resources such as fruits and insects.&#160;<em>Lonchophylla dekeyseri</em> feeds upon pollen in the dry season, when this resource is more plentiful, and consumes more insects and fruits in its diet during the rainy season, when nectar is scarce and insects are abundant. Bat hair analysis showed 7 types of pollen, mainly from <em>Pseudobombax </em>sp., <em>Bauhinia </em>sp. and <em>Lafoensia </em>sp.&#160;This species pollinates typical plants of the Cerrado.&#160;Bat-pollinated plants flowered during the dry season with sequencial peaks, probably a mechanism which may avoid competition for pollinators by other plants maximizing pollinator efficiency. The occurrence of more than one type of pollen in the same bat hair sample was common, indicating visits to several plant species during only one night (Coelho 1998).",The species distribution is patchy as cerrado habitat is severely and rapidly being degraded and destroyed. Calcereous soils are among the most threatened. The species requires caves to roost and is thus associated with karstic environments which are threatened by mining. Roosts are also threatened by rabies control programs.,"<span lang=""EN-US"">This species is endemic to one of the most threatened biomes of Brazil, and is expected to decline in response to increasing habitat destruction. Between September 1997 to August 1998, Coelho (1998) captured 152 specimens in 46 nights in three caves located in the Apa do Cafuringa, in the northwestern region of the Federal District of Brazil. The populations appear to be patchily distributed. It is known from six large subpopulations totalling almost 2,500 individuals, but with less than 100 mature adults on each (Aguiar <em>et al.</em> 2006).",Decreasing,"<em>Lonchophylla dekeyseri</em> is the only endemic bat species of the Cerrado habitat in Brazil. Its type locality is given as eight kilometres north of Brasilia, Federal District (Coelho 1998, Eisenberg and Redford 1999), and the species is known&#160;from Brazil and eastern Bolivia (Griffiths and Gardner 2008).&#160;While the species appears to be fairly widespread, the distribution appears to be patchy within its geographic range.",,Terrestrial,"<span lang=""EN-US"">There is an Action Plan for the Species (Aguiar <em>et al.</em> 2006). The ICMBio is the organization responsible for its application. The Cerrado biome, including karstic environments and areas of calcareous soils, needs to be protected. Rabies control programs need to be modified to reduce threats to the species. Rabies control teams need to be trained to recognize the species. Local awareness programs should emphasize the ecological role of the species. Additional surveys are required to confirm the species subpopulation distribution and genetic condition. Education action is also an urgent need.",Neotropical,,false,false,Global
22038399,12268,Lonchophylla robusta,Least Concern,,2015,2015-07-20 00:00:00 UTC,3.1,English,"This species is listed as Least Concern in view of its wide distribution, presumed large population, and because it is unlikely to be declining at nearly the rate required to qualify for listing in a threatened category. It is one of the most commonly trapped species in some localities.","This bat feeds on nectar, insects (including beetles and moths) and probably fruit and pollen. It roosts in small groups in caves and cave-like structures. A roost was reported under a jungle of huge boulders along a stream. It is one of the most common long-tongued bats in parts of the Amazon basin. It is found in rainforest, gardens and plantations (Gardner 1977,&#160;Timm&#160;<em>et al.</em>&#160;1989,&#160;Emmons and Feer 1997, Reid 1997). The gestation period is between March and April (Eisenberg 1989).",There are no major threats throughout its range.,It is common to rare (Emmons and Feer 1997). In mid-elevations (600 to 800 m asl) it is fairly common (Reid 1997).&#160;It is one of the most commonly trapped species in some localities.,Unknown,"This species occurs throughout Nicaragua to Venezuela, Ecuador and Peru (Simmons 2005).",This species is not used.,Terrestrial,It is found in protected areas.,Neotropical,,false,false,Global
22038521,12267,Lonchophylla mordax,Near Threatened,,2016,2016-08-11 00:00:00 UTC,3.1,English,"This species is listed as Near Threatened as its distribution has been restricted as a consequence of a taxonomic revision, and although it can be locally common it is also likely to be declining, especially in the eastern part of its range. This means that the extent of occurrence could be near the limit to be considered Vulnerable (criterion B1ab(iii)); however, the population as a whole could be declining at a rate (criterion A2) which would qualify it for inclusion in a threatened category.","Feeds on nectar, insects, and probably succulent fruits and pollen (Griffiths and Gardner, 2008). Probably roosts in small groups in hollow trees and in small caves. Based on the recent restriction of <em>L. mordax</em> (see Moratelli and Dias, 2015), the species occurs in the Atlantic Forest–Caatinga ecotone&#160;(agreste), and along the eastern border of the Caatinga (sertão).&#160;It is found in tall, humid forest. In the northeastern part of its range, it occupies very specific habitats - high plateaus that sustain humid forest in generally semi-arid regions.",The species specific habitats in the eastern part of the range (Caatinga region) are severely threatened.,"There is limited information on its populations. However, it seems common throughout its range, being locally common.",Unknown,"The species is endemic to southeastern Brazil (Simmons 2005), where it is widespread. However, the recent description of <em>L. inexpectata</em> by Moratelli and Dias (2015) restricts the distribution to just three localities from eastern Brazil, at Bahia and Sergipe states.",,Terrestrial,"The species-specific habitats, especially in the eastern part of the range, need to be protected. Because of the recent split of <em>L. mordax</em> by Moratelli and Dias (2015), a taxonomic assessment could be necessary.",Neotropical,,false,false,Global
22038629,136678,Myotis dieteri,Data Deficient,,2019,2018-08-31 00:00:00 UTC,3.1,English,"Listed as Data Deficient since it has only recently been described, and there is still very little information on its extent of occurrence, status, threats and ecological requirements.","The holotype was collected from a cave close to the valley of the Loudima River, and may hunt over water (Adam and Le Pont 1974; Happold 2005). The vegetation zone surrounding the cave is classified as a mosaic of Guinea-Congolian rainforest and grassland by White (1983), this was found to be in a degraded condition by Aellen and Brosset (1968) with primary forest partially replaced by patches of savanna (Happold 2005).",The threats to this species remain unknown.,"It is known only from the holotype collected by Jean-Paul Adam sometime between 1961 and 1968, from a small number of this species present in the cave (Happold 2005).",Unknown,"This species has only been recorded from type locality of 'Grotte du Viaduc à Loudima, Republic of Congo (04º15'S, 13º00'E) (Happold 2005). Despite extensive surveys of other seemingly suitable localities, it has not been recorded from additional caves in the Loudima-Kimongo region, or from caves in the Mayombe and lower Kouilou regions of Congo, the Haut-Ivindo region of Gabon, or Kikwit in the Democratic Republic of Congo (Happold 2005).",,Terrestrial,"It is not known if the species is present within any protected areas. Additional studies are needed into the distribution, abundance, breeding biology and general ecology of this species. There is a need to determine if the species is still present at Grotte du Viaduc à Loudima, and to locate additional populations through directed surveys.",Afrotropical,,false,false,Global
22038809,12265,Lonchophylla handleyi,Least Concern,,2018,2016-07-09 00:00:00 UTC,3.1,English,"This species is listed as Least Concern in view of its wide distribution, presumed large population, and because it is unlikely to be declining at nearly the rate required to qualify for listing in a threatened category.","This bat feeds on nectar, insects, and probably fruit and pollen. It roosts in small groups in caves. It is found in mature and secondary rainforest (Griffiths and Gardner, 2008), but also tolerate secondary or disturbed forests. In Peru, the species has been netted in primary and secondary tropical humid forest and near a banana grove (Hill 1980). Also occcurs in caves (Hill 1980).","The species is associated with tropical humid forests, mostly montane, which are rapidly being converted within its range. Although it is not a species closely associated to this resource, there is a great risk by the destruction of caves.","This species is uncommon to rare (Mantilla-Meluk <em><em>et al.</em></em> 2011, D. Tirira, pers. comm.), known from very few specimens. However, it can be locally common at certain specific areas (S. Solari, pers. comm.). Because of this, the species is expected to decline in response to increasing habitat transformation.",Unknown,"This species occurs in east Ecuador, central Colombia and northeast Peru (Simmons 2005, Mantilla-Meluk <em><em><em>et al.</em></em></em> 2010). This is a species predominantly montane, usually found above 1,500 m asl.",,Terrestrial,"Cave conservation is required through its distribution, as well as preservation of mature forest on montane areas. Present at some protected areas in Colombia, Ecuador and Peru.",Neotropical,,false,false,Global
22038923,12272,Lonchorhina marinkellei,Vulnerable,D2,2016,2016-05-20 00:00:00 UTC,3.1,English,"Previously this species was listed as Endangered based on its small extent of occurrence (EOO) and continuing decline in habitat. It is now downlisted to Vulnerable after the EOO measurement was recalculated following more recent guidelines from IUCN, which resulted in the EOO no longer meeting the criterion B thresholds. However, all known individuals of this species occur in only two locations, almost 300 km apart, and both are subject to major habitat change and the effects of armed conflict in the area. These habitats could be seriously affected by these threats to the extent that this bat is at risk of rapidly becoming Critically Endangered (CR). The species therefore meets the requirements for Vulnerable under criterion D2.","This species is poorly known and seems to be extremely rare. It feeds on insects (Eisenberg and Redford 1999, Montenegro and Romero-Ruiz 2000) and is associated with savannah formations&#160;(Chiribiquete) or&#160;tropical humid forests of the&#160;Amazon Basin (Vaupes)&#160;which are mostly undisturbed (H. Mantilla pers. comm). It lives in cave formations, in granitic outcrops and tepui like formations.",The habitat type where this species occurs is rapidly being converted to cattle ranching and cultivars (H. Mantilla pers. comm). Illicit crops and armed conflict also pose a unique problem in the area.,"Although this species is only known from two localities, in two single surveys (more than 20 years apart), information about the degree of threats over these areas suggest that a severe decline may occur in response to habitat destruction.",Unknown,"This species is found in southeastern Colombia (Simmons 2005), where it is known from two localities. One specimen is from 200 m elevation (Hernández-Camacho and Cadena 1978).",,Terrestrial,"Several Natural National Parks occur nearby the known localities, so the area around these have some conservation status. Conservation of grantic outcrop formations, because of its scenic beauty exists for&#160;Chiribiquete, which is close to one of those localities.",Neotropical,,false,false,Global
22039031,2983,Brachyphylla nana,Least Concern,,2019,2016-07-08 00:00:00 UTC,3.1,English,"This species is listed as Least Concern in view of its abundance within its restricted distribution, its presumed large population, occurrence in protected areas, and because its habitat is unlikely to be declining fast enough to qualify for listing in a more threatened category.","This species is highly gregarious and large colonies are found in caves (Silva-Taboada 1979). This bat can occur in the same cave together with other species (<em>Brachyphylla</em>, <em>Erophylla</em> and <em>Phyllonycteris</em>). On Cuba, this species was found to be carrying embryos from December through May, with lactation occurring from May to August (Silvia-Taboada 1979). Twelve females collected in March on Middle Caicos were pregnant; and one female captured on August was lactating. Its diet includes fruit, pollen, nectar, and insects; however, in captivity it can feed on banana. It species leave the caves last after sunset (Swanepoel and Genoways 1983).",The species is threatened by human disturbance related to recreational activities. Population in Hispaniola and Middle Caicos are small; in Middle Caicos is known from only one cave (Davalos pers. comm).,It is among the most common and widespread bats of Cuba and the Isle of Pines (Silva-Taboada 1979). In Haiti it is rare (Klingener <em>et al.</em> 1978 in Swanepoel and Genoways 1983).,Stable,"This species is known from Cuba, Hispaniola, Jamaica (extinct; it known only from fossils), Grand Cayman (Cayman Islands, UK), and Middle Caicos (Simmons 2005).",,Terrestrial,The species is found in protected areas.,Neotropical,,false,false,Global
22039142,12271,Lonchorhina fernandezi,Endangered,D,2016,2016-05-16 00:00:00 UTC,3.1,English,"This species is assessed as Endangered because all individuals known came from only two localities, not far apart from each other, and failed to find more than 150 individuals (60-70 in 1985, 130 in 1986; Ochoa and Sanchez 1988). The habitat it occupies is under severe threat by expansion of cattle ranching and indiscriminate vampire control at roosts, which may be shared with this species.","This species is poorly known. It feeds on insects, mostly moths and beetles (Ochoa and Sanchez 1988, Eisenberg and Redford 1999). No more information is known of this species, but it is probably similar to <em>Lonchorhina orinocensis </em>or <em>L. aurita</em>. Dominant habitat includes gallery forest through natural savannah grasslands.",Vampire bat control has had a profound effect on populations of cave species like this one. Destruction of caves and tunnels is a recurrent problem for several species that might coexist with vampires or share roost with them (which is the case for<em> L. fernandezi</em>; Ochoa and Sanchez 1988). Vampire bat control is not species specific and effects many species of non-vampire bats.,"This species might be rare, although the most recent collection (30 years ago) recorded 42 individuals at a single locality (Ochoa and Sanchez 1988). Only males are known - and in an area rapidly being converted to cattle ranching. The species is endemic and very restricted. Apparently, it forms large colonies in caves, and tunnels in rocks (which makes them susceptible to disturbance of roosts).",Decreasing,"This species is restricted to a relatively small region to the extreme northwestern portion of Amazonian Venezuela, south of the Orinoco (Ochoa and Sanchez 1998). All collecting localities are along the confluence of the Orinoco and Meta rivers, but not extending to Colombia (so far).",,Terrestrial,"Cave conservation should be enforced at the area within and around the distribution of this species, and both expansion of ranching and indiscriminate vampire control should cease. Only forest reserves occur nearby the collecting localities, no national protected areas.",Neotropical,,false,false,Global
22039359,2982,Brachyphylla cavernarum,Least Concern,,2019,2016-07-09 00:00:00 UTC,3.1,English,"This species is listed as Least Concern in view of its abundance within its restricted distribution, its presumed large population, occurrence in a number of protected areas, tolerance to some degree of habitat modification, and because its habitat is unlikely to be declining fast enough to qualify for listing in a more threatened category.","The biology of this bat is poorly known. Individuals have been observed in a variety of habitats ranging from the xeric Guanica State Forest to the mesic Luquillo Experimental Forest, in Puerto Rico. It roost in caves; however, it is present in some habitats where cave are absent, indicates that it can uses other roosts. Its diet consists of insects, pollen, and especially fruit (like mango, papaya, and sapodilla). It forages in the canopy or take fruit that has to fallen to the ground. Information about it reproductive patters are fragmentary (Gannon <em>et al.</em> 2005). Twelve females from the Island of Caicos carried similar-sized fetuses in March (Buden 1977), and on St. Croix from one colony gave birth during a three-week period in late May and early June (Bond and Seaman 1958, Nellis and Ehle 1977 in Gannon <em>et al</em>. 2005). They have also been found roosting in buildings and other man-made structures (Allen 1939).",There are no major threats at present.,This is one of the most common fruit-eating bats on some Caribbean Islands (Gannon <em>et al.</em> 2005).,Unknown,"This species is known from Puerto Rico, Virgin Islands and throughout Lesser Antilles south to St. Vincent and Barbados (Simmons 2005).",,Terrestrial,This species is found in nature reserves and protected areas along its geographic range.,Neotropical,,false,false,Global
22039503,12270,Lonchorhina aurita,Least Concern,,2015,2015-07-20 00:00:00 UTC,3.1,English,This species is listed as Least Concern because it is widely distributed and unlikely to be declining at a rate which would qualify it for inclusion in any of the threatened categories.,"It is strongly associated with moist habitats and is most frequently encountered in multistratal tropical forest (Eisenberg and Redford 1999). It is usually found in mature, evergreen forest, occasionally deciduous forest and agricultural areas (Reid 1997). This bat is an aerial and gleaning insectivore, it occasionally consumes fruits. It roosts in caves or tunnels, such as mine tunnels and forms colonies of 12 to 25, sometimes up to hundreds (Goodwin and Greenhall 1961, Reid 1997, Eisenberg and Redford 1999). Activity begins well after sunset, in full darkness. This bat is an extremely agile flier and may stop and hover in front of a mist net or escape through small gasps. It is sometimes caught in nets across streams or paths through forest (Reid 1997).",It is associated with cave and karstic habitats which may be threatened by disturbance within forests. In Bolivia this species is considered to be Vulnerable as it is not known from a protected area and it is in a fragile ecosystem.,It is uncommon but widespread. These bats may be geographically limited to areas with caves or rocks (Emmons and Feer 1997). It can be locally abundant near caves where roosting occurs with up to 500 individuals (Lassieur and Wilson 1989).,Stable,"This species is broadly distributed from Oaxaca  and Veracruz (Mexico) south to southeast Brazil, Bolivia, Peru and Ecuador, Trinidad and perhaps New Providence Island (Bahamas; see Jones and Carter 1976, Simmons 2005). This species occurs in the lowlands and it has not been taken above 1,500 m asl (Reid 1997). It also occurs in Nicaragua (Medina <em><em>et al.</em></em> in press).",This species is not used.,Terrestrial,"Conservation of caves and karstic habitats is the recommended conservation action. This species occurs in a number of protected areas throughout its range, including&#160;in Belize (Miller pers. comm.).&#160;In Mexico is listed as threatened under NOM - 059 - SEMARNAT - 2001 (Arroyo-Cabrales pers. comm.).",Neotropical,,false,false,Global
