assessmentId,internalTaxonId,scientificName,redlistCategory,redlistCriteria,yearPublished,assessmentDate,criteriaVersion,language,rationale,habitat,threats,population,populationTrend,range,useTrade,systems,conservationActions,realm,yearLastSeen,possiblyExtinct,possiblyExtinctInTheWild,scopes
1367629,172690,Cnemaspis boiei,Data Deficient,,2021,2010-09-01 00:00:00 UTC,3.1,English,Only four specimens are known from an imprecise locality with no further information on the species. Hence it is listed as Data Deficient.,"Nothing is known about the habitats and ecology of <span style=""font-style: italic;"">Cnemaspis boiei</span>.",Nothing is known about the threats to this species.,The four type specimens in BMNH (with no associated locality data) are the only ones known of this species.,Unknown,"There is no information regarding the distribution of this species. The type locality is marked as ""India"" (Gray 1842).",The species is not in use.,Terrestrial,The taxonomic validity of the species and distribution need to be established.,Indomalayan,,false,false,Global
1367722,172691,Uropeltis broughami,Data Deficient,,2013,2010-08-01 00:00:00 UTC,3.1,English,"<p><em>Uropeltis broughami </em>is listed as Data Deficient because it is only known from two historical records and there is no information on population size and trends, ecology and potential threats that may affect this species.<br/></p>",Nothing is known about the habitats and ecology of this species.,Nothing is known about the general threats to this species.,"Nothing is known about the population status of <span style=""font-style: italic;"">Uropeltis broughami</span>.",Unknown,"<span style=""font-style: italic;"">Uropeltis broughami </span>is  endemic to the Western Ghats, India and is <span style=""font-style: italic;""></span>known from the Sirumalai Hills and Palni Hills in Tamil Nadu  (Wall 1923, Smith 1943). There are no  recent sighting records of  this  species. The distribution given in Smith (1943) erroneously includes the Nilgiris.",The species is not in use.,Terrestrial,"There are no known species-specific conservation measures in place for this species. <span style=""font-style: italic;"">Uropeltis broughami </span>is known  only from two locations in the Palni and Sirumalai hills, Tamil Nadu that are not in the protected   area network, however, they are in the reserve forests. As this   species has not  been  reported in the recent  past, there is   a need to  establish  its  existence and  distribution.",Indomalayan,,false,false,Global
1368266,172694,Uropeltis beddomii,Data Deficient,,2013,2010-08-01 00:00:00 UTC,3.1,English,"<p><em>Uropeltis beddomii </em>is known only from type locality based  on specimen collected in mid 19th century and has  not  been reported  since its type description in 1862. There is no information on population, habitat and ecology or threats to this species. Therefore, it is listed as Data Deficient.<br/></p>",Nothing is known about the habitats and ecology of this species.,Nothing is known about the general threats to this species.,"Nothing is known about the population status of <span style=""font-style: italic;"">Uropeltis beddomii</span>.",Unknown,"<span style=""font-style: italic;"">Uropeltis beddomii </span>is endemic to the Western Ghats, India and is <span style=""font-style: italic;""></span> known only from the type locality in the Anaimalai Hills in Tamil Nadu (Wall 1923, Smith 1943). There are no  recent sighting records of  this species.",The species is not in use.,Terrestrial,"There are no known species-specific conservation measures in place for this species. <span style=""font-style: italic;"">Uropeltis beddomii </span>is known only from a single location in the Anaimalai hills, Tamil Nadu that may or may not presently be in the protected   area network. As this  species has not  been  reported in the recent  past, there is   an  urgent need to  establish  its  existence and  distribution, and also    initiate actions  to  conserve  this rare and  endemic species.",Indomalayan,,false,false,Global
1484709,177417,Oligodon macrurus,Data Deficient,,2012,2011-08-30 00:00:00 UTC,3.1,English,"<span style=""font-style: italic;"">Oligodon macrurus</span> has been assessed as Data Deficient, as there is little confirmed information on this species and its distribution, habitat and potential threats are not known. More research is needed on this species before a more accurate assessment can be carried out.",There is no information on the natural history of this species.,"There is no information on major threats to this species, as no recent surveys have been conducted in this area.","No population status information is currently available for this species, which is known only from historical records at two localities.",Unknown,"This species is known only from Viet Nam, where it occurs in a restricted area between Khanh Hoa and Ninh Thuan Provinces. Based on the coastal location of the known localities, it is presumed to occur below 200 m asl (Q.T. Nguyen pers. comm. August 2011).",There are no reports of this species being utilized.,Terrestrial,"No conservation actions are currently known for this species, and neither of the known sites occurs within protected areas. Surveys are needed to rediscover this species, and more information is needed on this species' population status, natural history and threats.",Indomalayan,,false,false,Global
1528417,178234,Rhinophis fergusonianus,Data Deficient,,2013,2011-01-13 00:00:00 UTC,3.1,English,"<em>Rhinophis fergusonianus</em> has been assessed as Data Deficient, as it is only known from the type specimen collected in the Cardamom Hills of southern India. Surveys are needed to rediscover this species.",There is no information on habitats and ecology for this species.,There are no known threats to this species.,There are no data on population size and trends for this species.,Unknown,"<span style=""font-style: italic;"">Rhinophis fergusonianus </span>is endemic to India and is only known from the type specimen collected in the Cardamom Hills near Trivandrum in Kerala (Smith 1943).",The species is not in use.,Terrestrial,"There are no known species-specific conservation measures in place for this species. Further research is needed to establish its current distribution, as it is only known from one specimen.",Indomalayan,,false,false,Global
1532444,178385,Pristurus saada,Least Concern,,2012,2012-02-07 00:00:00 UTC,3.1,English,"This species is listed as Least Concern on the basis that, while it is known from only a small number of localities, it may be more widespread and is not expected to be subject to major threats.","This is a ground-dwelling, diurnal species, but no information about its habitat preferences is known.","The sites where this species has been found are on flat plateaus that may be at risk from development. However, threats from this activity are likely to be localized.","Arnold (1986) reported collecting 20 specimens in one day at one locality, suggesting that it is at least locally common, but no other information is available.",Unknown,"This species has only been found in northwest Yemen, where it is known from fewer than five localities. It is found above 2,000 m asl. Its range extends 26 km northwest of Sa'ada, close to the border with Saudi Arabia, and it is expected also to occur in this country. Its range will extend further south to the area around Mazbah, if <em>Pristurus mazbah </em>is found to be conspecific.",This species is not used or traded.,Terrestrial,"There are no known species-specific conservation measures in place for this species, which is not known to occur in protected areas. Further research into its ecology, population size and distribution is required. Taxonomic study is required to verify whether <em>Pristurus mazbah</em> is synonymous with this species.",Palearctic,,false,false,Global
1537606,178522,Agamodon arabicus,Data Deficient,,2012,2012-02-08 00:00:00 UTC,3.1,English,"<em>Agamodon arabicus</em> has been assessed as Data Deficient, as it has only been recorded once in over a hundred years, and virtually nothing is known of its habitat preferences, susceptibility to threats, or population status.","This species has been recorded in cultivated land, where it was fossorial (Obst and Wranik 1998), but nothing else is known of its ecology.","Nothing is known of threats to this species, however it has been recorded in cultivated land and so appears not to be at risk from small-scale agriculture of the form practiced in Yemen.",There is no population information available for this fossorial species. It has only been recorded once in the previous 100 years (Obst and Wrank 1998).,Unknown,"This species is endemic to Yemen, where it has been recorded from five localities in a restricted area of the southwest. No elevational information is available, but its known sites are in lowlands.",There is no use or trade in this species.,Terrestrial,"There are no known species-specific conservation measures in place for this species. Further research is required into the population status, distribution, habitat preferences, and threats to this species.",Palearctic,,false,false,Global
1538115,178529,Argyrophis bothriorhynchus,Data Deficient,,2021,2019-09-09 00:00:00 UTC,3.1,English,"This species is assessed as Data Deficient on the basis that none of the locality data available for this species is considered to be reliable, and its distribution is consequently completely unknown. Pending taxonomic research to identify populations conspecific with the holotype with certainty, nothing can be said of its population status, distribution, natural history, or any threats.",The species is fossorial and presumably lays eggs like other members of  its genus. No information on habitat and ecology is available.,It is not known if this species is being impacted upon by any major threats.,"Sharma (2003) described this species as being rare in India, but its occurrence in this country requires confirmation. Consequently nothing is known of this species' population status.",Unknown,"This species has been reported from Assam and Haridwar in northeastern India (Smith 1943), and presumably also occurs in intervening Nepal. There is considerable confusion over the geographic distribution of this species.             Günther's (1864) type locality of Penang in Peninsular (West) Malaysia is thought to be an error (Smith 1943) and has led to numerous reports of this species occurring in Malaysia and Indonesia (e.g. McDiarmid <span style=""font-style: italic;"">et al. </span>1999). Its geographic range is therefore unresolved. There have been no recent surveys within its range in India, and its occurrence in this country needs further validation based on systematic surveys in the reported historic range (P. Mohapatra and C. Srinivasulu pers. comm. 2019). The true identity and distribution of this species are therefore completely unknown.",There are no reports of this species being utilized.,Terrestrial,"Taxonomic study is needed to compare specimens that have been referred to this species from India, Malaysia, and Indonesia to clarify species boundaries and their geographic distributions. Research is needed to obtain information on this snake's population status, natural history and exposure to threats. There are no known species-specific conservation measures in place.",Indomalayan,,false,false,Global
1542041,178703,Argyrophis hypsobothrius,Data Deficient,,2012,2011-09-01 00:00:00 UTC,3.1,English,"<em>Typhlops hypsobothrius</em> has been assessed as Data Deficient because it is only known from two syntypes with the collection locations unavailable. Without further distributional information, it is not possible to assess this species under a different category. The habitat in Sumatra is heavily degraded due to logging and conversion to oil palm plantations and therefore it is recommended that further research is carried out for a more accurate assessment to be made.","&#160;Without knowledge of the locations of the syntypes, it is not possible to determine where the species inhabits.",No information available.,There is no population information available for this species.,Unknown,"This species is endemic to Sumatra, Indonesia, and is known only from two syntypes (David and Vogel 1996).","<p>There is no information available on use or trade in this species, but other blindsnakes are not in use.<br/></p>",Terrestrial,"No information available. Further research into biology and ecology, abundance, threats, and habitat status of this species should be carried out.",Indomalayan,,false,false,Global
1543179,178722,Argyrophis koshunensis,Data Deficient,,2012,2011-09-01 00:00:00 UTC,3.1,English,"Listed as Data Deficient on the basis that this species is known only from a small number of historical records, and there is consequently no recent information on its distribution within Taiwan, its population status, or its exposure or sensitivity to any threats.","This fossorial snake is presumed to feed on the eggs and young of insects and other small invertebrates (Zhao 2006). Due to the absence of recent records, nothing is known of its habitat requirements.",The threats to this species are not known.,"Zhao (2006) mentioned that experts in Taiwan have never found this species in the wild, and the only historical records date from the 1930s. There is therefore no available population information.",Unknown,"This species inhabits Taiwan (Wallach and Pauwels 2004), where it is known from Kuraru (Kueitzuchiano), Hengchun (Koshun), Twannaryo, and Pingtung (McDiarmid <em>et al.</em> 1999).",There are no reports of this species being utilized.,Terrestrial,"There are no known species-specific conservation measures in place for this species, although it has been recorded from protected areas. Research is needed to relocate this snake and obtain data on its population status, natural history and threats.",Palearctic,,false,false,Global
1561443,179030,Helcogrammoides antarcticus,Data Deficient,,2014,2010-05-06 00:00:00 UTC,3.1,English,"<em>Helcogrammoides antarcticus</em>&#160;is only known from a few specimens collected in Antarctica. Nothing is known about&#160;<em>H. antarcticus</em>&#160;distribution, population, habitat, or ecology. Climate change impacts may be important threats&#160;<em>H. antarcticus</em>&#160;in this region. Therefore,&#160;<em>H. antarcticus</em>&#160;is listed as Data Deficient.",The habitat preference for&#160;<em>Helcogrammoides antarcticus</em>&#160;is unknown.,It is not known if there are any threats to <em>Helcogrammoides antarcticus.&#160;</em>Climate change impacts may be important in this region.,There is no population information available for&#160;<em>Helcogrammoides antarcticus</em>&#160;and is only known a few specimens (Williams pers.comm. 2010).,Unknown,"<em>Helcogrammoides antarcticus</em>&#160;is known only from the type locality, Paradise Bay, Antarctic Peninsula (Williams and Springer 2001).",There is no use/trade information for <em>Helcogrammoides antarcticus.</em>,Marine,<em>Helcogrammoides antarcticus</em>&#160;is not known to occur in any marine protected areas.,"",,false,false,Global
1714511,181258,Discocheilus wui,Data Deficient,,2012,2010-08-05 00:00:00 UTC,3.1,English,"The species&#160;has been assessed as Data Deficient, due to a lack of information regarding species' population trends, or direct threats to this species.",There is no information available on the species ecology.,No information available on the threats to the species.,There is no information available on the species population.,Unknown,The species is known from Hongshuihe River in southeastern China (Guangxi Province) only (Zhang&#160;<em>et al</em>. 2000).,No information on use and trade is available.,Freshwater (=Inland waters),"Research is needed for taxonomy, distribution, and population trends.",Indomalayan|Palearctic,,false,false,Global
1737167,18338,Prolagus sardus,Extinct,,2019,2018-06-01 00:00:00 UTC,3.1,English,"This species is extinct. Fossil remains indicate that it went extinct within the last 2,000 years, and historical reports suggest that it may have survived into the late 1700s or even later (Novak 1999).",There is an indication that this was a burrowing form of pika (Nowak 1999).,"Over-hunting for food, and predation and competition from introduced mammals, may have contributed to its demise (Nowak 1999).","There is anecdotal information that the Sardinian Pika may have been a  burrowing form of pika that was capable of reaching a high density  (Nowak 1999). Some believe that a small population persisted in the  central mountains of Sardinia until relatively recently, but there is no  evidence to support this (G. Amori pers. comm. 2006).",,"The Sardinian Pika was part of an anagenetic lineage (including <em>Prolagus  figaro</em>) that occupied Mediterranean islands since the earliest Late  Pliocene to the Holocene. Within this lineage, the Sardinian Pika  gradually increased in body mass to an estimated 504-525 g  (Moncunill-Soll <em>et al.</em> 2016). Contemporary fossil evidence of the  Sardinian Pika has been found on Corsica (France), Sardinia (Italy),  and adjacent small Mediterranean islands (Angelone <em>et al.</em> 2008,  Angelone and Cermak 2015). Skeletal remains indicate that it was still  present on Corsica and Sardinia within the last 2,000 years, and F.  Cetti's 1774 report of ""giant rats whose burrows are so abundant that  one might think the surface of the soil has been turned over by pigs"" on  the islet of Tavolara may refer to this species (Nowak 1999). It is  thus possible that the species survived until the late 1700s or even  later, although this has not been conclusively proven. The Sardinian  Pika is also known from earlier fossil material found on the mainland of  Italy (Nowak 1999).",,Terrestrial,,Palearctic,1700,false,false,"Global, Europe & Mediterranean"
1769780,185131,Spaniblennius riodourensis,Data Deficient,,2014,2011-03-24 00:00:00 UTC,3.1,English,"This species is only known from the holotype and 12 additional specimens. Very little is known about its biology, abundance or threats. It is therefore listed as Data Deficient.",This species is known to occur at a depth range of 17 - 30m (Peter Wirtz pers. comm. 2005). No other habitat or ecology information is available for this species.,The threats to this species are unknown.,"There is no population data available for this species, since it is only from the holotype and 12 additional specimens.",Unknown,This species is found in southern Western Sahara (Morocco) to northern Mauritania (Bath and Wirtz 1992).,,Marine,"There are no species specific conservation measures in place for <span style=""font-style: italic;"">Spaniblennius riodourensis</span>, although it occurs in Banc D'Arguin National Park in Mauritania.","",,false,false,Global
1771574,185143,Acanthemblemaria hastingsi,Least Concern,,2014,2011-03-24 00:00:00 UTC,3.1,English,"<p>This species is restricted to the Gulf of California although it is locally abundant with no well-documented major threats and is therefore considered Least Concern.&#160; However, because of its shallow depth distribution and potential for impacts from coastal development and pollution, further research is needed to monitor this species.<br/> <br/> </p>",This species occurs in shallow water up to 3m depth.&#160; It is a tube dweller (M. Craig pers.comm. 2011).,"<p>It is a shallow water species and therefore could be impacted by coastal development and pollution.&#160; However, there is no current evidence that this constitutes a major threat for this species.</p>",This species is common and locally abundant (M. Craig pers.comm. 2011).,Stable,"This species is endemic to the Gulf of California, limited to Mulegé to Cabo San Lucas along the Baja Peninsula and between Isla San Pedro Nolasco and Isla San Ignacio de Farallon along the Mexican continental mainland (Rosenblatt and McCosker 1988).",,Marine,"<p>There are no species-specific conservation measures in place for <span style=""font-style: italic;"">Acanthemblemaria hastingsi</span>, but it may occur in protected areas.</p>","",,false,false,Global
1777052,185177,Spaniblennius clandestinus,Data Deficient,,2014,2011-03-24 00:00:00 UTC,3.1,English,This species is only known from the holotype and therefore is listed as Data Deficient.,"This species is known only from one specimen, but it is probably a shallow water species (Peter Wirtz pers. comm 2005).","The threats to this species are unknown. However, it is a shallow water species and therefore could be impacted by coastal development and pollution.","There is no population data available for this species, because it is known only from the holotype.",Unknown,"This species is known only from the holotype that was collected from Goree, in Senegal.",,Marine,"There are no species specific conservation measures in place for <span style=""font-style: italic;"">Spaniblennius clandestinus</span>.","",,false,false,Global
1778857,185187,Microlipophrys bauchotae,Data Deficient,,2014,2011-03-24 00:00:00 UTC,3.1,English,"This species is only known from the type series and a few additional collections and little is known about threats to this species. We therefore list it as Data Deficient. However, it apparently has a very limited distribution and its very shallow habitat and known habitat in bays indicate that it could be significantly impacted by coastal development and pollution.&#160; We strongly recommend that research be carried out to determine the status of this species in the wild.",This species is described as occurring in very shallow water (Halpern and Floeter 2008).,It is a shallow water species and therefore could be impacted by coastal development and pollution. It also is a tube dwelling blenny and these typically prefer clear water.,There is no population data available for this species.&#160; There are specimens at the Museum Natioonal d'Histoire Naturelle in Paris (2 lots with 1 and 6 specimens).,Unknown,"In the eastern Atlantic the species is currently known only from the Bay of Victoria, Cameroon and Bahia de Isabel, Fernando Poo (now called Bioko Island), Equatorial Guinea.&#160; It is only known from the type series and a few collections.",,Marine,"There are no species-specific conservation measures in place for <span style=""font-style: italic;"">Microlipophrys bauchotae</span>.","",,false,false,Global
1785350,185879,Derilissus vittiger,Data Deficient,,2015,2011-03-21 00:00:00 UTC,3.1,English,"This deep-living, cryptic species is only known from one specimen collected from a single locality. It was captured amongst red coralline algae and large brown algae. Little in general is known on the true extent of its distribution, population or ecology. Therefore, it is considered Data Deficient.",This demersal species was collected at 68 m depth over small red coralline algae and some large brown algae (Fraser 1970).,There are no known major threats.,This species is only known from a single specimen.,Unknown,"This species is only known from a single locality at 68 m depth northwest of Isla Tortuga off&#160;Venezuela in the Caribbean Sea (Fraser 1970). Due to its cryptic behavior and deep depth, the full extent of its distribution may not yet be realized.",This species is not utilized.,Marine,"There are no species-specific conservation measures in place.&#160;Additional research is needed into the taxonomy, distribution, natural history and threats to this species.",Neotropical,,false,false,Global & Caribbean
1787240,185900,Robinsichthys arrowsmithensis,Data Deficient,,2015,2011-03-24 00:00:00 UTC,3.1,English,"This deep-living species is known only from one locality and few specimens. Its estimated EOO is 453 km<sup>2</sup>&#160;and its AOO is 367 km<sup>2</sup>, which meet the thresholds for Endangered under B1 and B2.&#160;However, very little is known on its population, habitat and complete distribution. Therefore, it is listed as Data Deficient.",This is a bathydemersal species. Little additional information is available on its habitat and ecology.,The threats to this species are unknown.,This species is known from only a few specimens.,Unknown,"This species is known only from the type locality at Arrowsmith Bank off the Yucatan Peninsula, Mexico.&#160;It has an estimated extent of occurrence (EOO) of 453 km<sup>2</sup> (based on a minimum convex polygon drawn around the extent of its range on a 75+ m bathymetric layer). It has an estimated area of occupancy (AOO) of 367 km<sup>2 </sup>(calculated by clipping the distribution polygon to a 75+ m&#160;bathymetric layer extracted from ETOPO).",This species is not used.,Marine,"There are no species-specific conservation measures. It may be protected by nature of its deep water habitat.&#160;Further research is needed into the distribution, habitats and ecology and possible threats to this species.",Neotropical,,false,false,Global & Caribbean
